,clean_adm3,lat_deg,lon_deg,is_functioning,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,usage_cap,staleness_score,cluster_size,is_complex_tech,is_installed_after_2006,is_public_management,served_population,local_population,crucialness,pressure,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,total_fatalities_adm4,total_events_adm4,perc_local_served
10,BOKORA,2.375386389128205,34.38419715487179,0.7066666666666667,5.698771986158974,9.220527258582564,11.626525358246154,126.91119145948717,23.224767964133335,316.05128205128204,27.433639623589745,1.925128205128205,0.9579487179487179,0.20923076923076922,0.7097435897435898,89.05230769230769,645.7538461538461,0.2800387222729744,0.33549435956389745,68.11122592304204,22.414158160924494,13.465771530215166,79.76900370808137,24.488237623331965,87.67674865761555,8.175399989146076,6.43401634908631,14.039953015750832,54.51943246565432,15.52115325937579,73.61618227703897,94.05671054426801,2.3327491242598706,85.06029788263676,70.32343527166192,89.85610017397396,1.1847582862513686,6.334217334749291,81.18495504532807,56.08835189811375,2.997068791483414,3.6287179487179486,2.3476923076923075,24.725884362016817
11,BUBULO,0.8923102925633075,34.323917632558135,0.9152454780361757,16.90445565379845,3.7622503225960204,2.218910857308868,26.550819488888887,5.000705754174677,254.5219638242894,31.797357773126613,1.3534883720930233,0.22635658914728682,0.18242894056847545,0.42739018087855296,20.43669250645995,553.553488372093,0.04618679805821706,0.08934935416155039,82.47259371974374,86.07499315313675,31.55168001158172,33.69728515626909,18.545604588868255,94.59412032632078,22.70387166403187,6.290746377330176,6.266802961325464,77.33294926042925,29.368494257677263,10.539582652747614,97.5959386270645,6.112019307250233,20.100081371971097,7.907904348492194,93.36273985446184,5.586257339238903,11.956525651232973,87.87761714676188,8.919242923362292,4.888498223885437,0.031007751937984496,0.0702842377260982,3.7369727980871073
12,BUDADIRI,1.1711462146014207,34.304232203630626,0.648776637726914,8.81730442776701,1.6712330789703,3.4355330119984213,18.967416276243096,10.016982209498027,253.59116022099448,29.64508258563536,1.0883977900552486,0.0978689818468824,0.23599052880820837,0.7277032359905288,130.37726913970008,715.7466456195738,0.19811113375234413,0.5081552214301499,78.99266086865295,86.44044713943342,31.40289272332876,36.7346721631039,24.095454227847274,93.47124346693346,22.42576544509278,6.898043502835475,7.626800312707989,73.86669141410253,30.185699226473066,4.519781151160711,96.22747250761032,19.60870547373426,12.606332749874488,8.993802846425636,91.06581893174028,6.702619114312777,10.759331895839795,87.1689521204601,11.633377513857345,7.1411959402822704,0.0,0.23441199684293607,18.385642390527803
13,BUDAKA,1.0254989847637794,33.95894323622048,0.8622047244094488,3.210636811866142,4.953131024055118,2.4664561816496064,24.87209572047244,4.3901593967716535,272.0472440944882,26.10509368897638,1.094488188976378,0.6771653543307087,0.5866141732283464,0.9803149606299213,141.98031496062993,981.6535433070866,0.1699657245472441,0.5562125975551181,83.07246341785847,86.07034839318317,29.050436146064666,40.065062542881925,24.589786808790432,95.18225981998759,10.581398455999265,5.730699638901796,6.16746266297826,85.70467529731454,23.37709265518206,19.50033270493096,98.06830065204683,1.2431806311097997,58.0253652612224,6.5569522259689155,92.71607454179332,3.666927342846276,8.29055376601367,91.1780809052305,3.54661773511719,5.0601771602296735,0.1968503937007874,0.7874015748031497,16.96385646343257
14,BUDIOPE,1.208644232562929,33.180711320366136,0.9084668192219679,57.75184451029748,9.281205902681922,1.7258428157601833,73.53619273913043,17.95018762501144,286.38443935926773,25.9262476819222,1.032036613272311,0.919908466819222,0.2837528604118993,0.9977116704805492,451.6384439359268,912.37528604119,0.5309784334050344,1.6926254780778032,81.72092266168153,81.1959832900381,24.05663895883256,45.620665278279645,24.07720597792886,94.59527449679588,16.019526027924012,8.702164981529553,12.40602840662238,84.45968941108822,26.531240739959596,33.9390455383579,95.42794119205698,1.501734381798328,83.8766688787528,8.776238618980157,87.56164688113688,1.6729237793481408,6.520660301372357,88.17861170302328,4.92542352785211,7.738200328313603,0.5308924485125858,1.482837528604119,53.091821040305845
15,BUFUMBIRA,-1.2519023,29.80149025,1.0,4.0624395,4.240709325,1.21459525,33.74527275,14.3397315,250.0,24.492669,1.0,0.0,0.0,1.0,433.0,711.5,0.49431104,1.732,83.04315610806974,84.2771173043713,25.30403270340876,38.74995018379795,52.219917436777095,93.7583656837929,14.22862757247825,6.927284638438064,7.50305618813459,91.09289676406635,25.055322100067627,1.2053373450025913,96.74462436255106,13.034596321519409,5.874257380301369,1.6509928408627552,95.10832739134655,0.9829261617042474,11.598364411451918,95.12596085062106,9.660442294801406,3.915578815123773,0.0,0.0,49.43110312818259
16,BUGABULA,0.9761204135929648,33.112252394472364,0.9195979899497487,54.70949805276382,5.559241388294472,1.940297675772186,56.54365603266332,12.043672995477387,275.6281407035176,26.76802922361809,1.0251256281407035,0.8442211055276382,0.4396984924623116,0.9673366834170855,347.6532663316583,854.5439698492462,0.4499544747839196,1.3455343405552764,80.6772672591673,85.56300277532952,30.8822616839588,35.384956751487564,39.60174745116471,94.43999500974344,12.99464316262064,6.35748464491827,10.228444776200535,75.95091412342398,27.91039059958225,10.235045197471422,95.81262455711442,1.6124483566716008,87.08458567821691,6.849069937824363,84.29473716135179,2.669594367605104,9.626913491661899,86.39967643741532,6.199325932356592,7.118816011083508,0.5125628140703518,0.1708542713567839,44.97007658440437
17,BUGAHYA,1.5121539817444218,31.344600448275862,0.8864097363083164,14.56256319139148,3.8552518774366935,1.4001561855616633,17.544784830223126,32.65107221906694,247.97160243407708,25.665823643002028,1.1501014198782962,0.35294117647058826,0.2616632860040568,0.9776876267748479,235.88843813387425,718.2129817444219,0.3456440682494929,1.0140317784989858,78.07933926368771,81.48108202799081,25.27643219649054,32.69926412618691,21.54041134678358,93.05216145046514,13.639473717706759,10.423027722824537,13.313496430775682,85.65166503896727,38.65032032875787,35.7211329872322,92.66675008588733,2.4181118465490443,29.86191193177252,7.49513202069701,83.80391167848472,3.2683401232539455,20.03922668493123,81.94315527059113,4.833998426355754,11.249542746091485,0.8782961460446247,2.5983772819472617,34.46643093716729
18,BUGANGAIZI,0.9544631290684932,31.309015838356164,0.863013698630137,27.027042638356164,1.902181749576515,2.4792125005219177,53.79334822739725,40.4014842,247.67123287671234,25.339892334246578,1.1205479452054794,0.4794520547945205,0.2410958904109589,0.9753424657534246,395.7068493150685,801.0328767123287,0.5316485260493151,1.794135159671233,81.36484207803417,79.91837840832491,20.756410236831524,29.682825762043304,15.520052668397351,92.83601735777904,11.559234285845555,6.986844667379327,7.644836165110362,92.74108189702501,35.2319008661874,16.543034148954547,93.70971807552255,3.798251448769441,36.337517139124685,3.7043877981856466,77.02035246113535,2.9922128128886047,11.970132847446145,85.64567045401343,6.827905649165612,14.179865630458059,0.2273972602739726,1.1506849315068493,53.16120610917661
19,BUGHENDERA,0.7019180691358025,30.07124045061728,0.8703703703703703,2.9379640342376545,13.152519127777778,10.18587883271605,25.56602026851852,7.680610066666667,261.41975308641975,26.3862072808642,1.1358024691358024,0.043209876543209874,0.49382716049382713,0.8981481481481481,385.4783950617284,1231.1157407407406,0.316585337533642,1.8649248229938273,82.54251635720027,83.8047160961281,27.56049198513253,37.33812911542526,49.66836464815798,93.1801964603935,15.262511531832896,10.884687875590656,11.46745311900567,84.5957481341246,36.602575750522696,5.456611398297868,94.8863476164372,33.493284284999504,3.355579636776513,1.3075085087622933,87.27447825409551,2.0235672215322404,14.819907145601713,83.3924275525709,4.3927405264218145,7.215186221937978,0.0,0.0,30.267077436107364
20,BUGIRI MUNICIPALITY,0.5660714386274509,33.74980937254902,1.0,23.396222431372546,12.501147235294116,0.45295035241176473,30.590869627450978,1.1718529647058824,273.52941176470586,33.78146203921568,1.0,0.35294117647058826,0.27450980392156865,0.2549019607843137,48.76470588235294,2069.5,0.06105307477588235,0.27269934647843136,74.04434163486735,88.16745719111361,46.609723757749975,18.21091007716893,41.285797600803946,91.44183787175531,10.167856735010176,5.776371773860832,8.721156508819476,67.26296139427596,53.06220133355864,6.556012744663789,91.25288027107644,45.88278580271488,14.559675432451051,1.8938812396130262,45.023453386293504,25.568125278353882,39.6992085808297,33.06845194847536,8.2726953120605,38.05396169186059,0.0,0.0,2.8453392614748054
21,BUGWERI,0.6240830336329588,33.60345714981273,0.898876404494382,8.65614224929588,2.421962227728951,3.861401526606741,17.00045338014981,6.696356022397004,281.27340823970036,25.613664445692883,1.0411985018726593,0.8277153558052435,0.30711610486891383,0.9438202247191011,312.21535580524346,1378.3483146067415,0.2889852845468165,1.1615667909213483,78.63703517573748,85.00346812425549,33.48706110728073,38.39648491051205,18.41923761243619,95.16543292405962,13.241032220345122,6.416846203301836,9.581740421050554,74.56260556699468,30.565209784557588,14.93618942481597,95.71801075104526,3.732853030263049,77.89086495886487,5.937294113901897,85.35915078346736,4.005754894361493,9.655892879767503,84.43877829361799,6.180235838881913,7.314192431637642,0.0,0.0,28.87441103902919
22,BUHAGUZI,1.2901079664552948,31.083330305009515,0.6277742549143944,10.494325526572608,6.288777074342867,1.615540486857717,35.241837456943564,28.99028151772543,297.0830691185796,71.37213504882688,1.2029169308814205,0.3563728598604946,0.5903614457831325,0.6791376030437539,134.16613823715917,451.8351299936588,0.29017380719530755,0.4815468168497146,80.66662875568922,76.93763705917394,20.61164123161969,35.93730055462974,13.79366600255463,92.87053110307181,11.63484938604153,10.511468824242304,12.096936239153322,87.58443638609928,36.95754902832297,35.062513613167,88.94495046951032,5.854067552613641,30.34192539852902,5.700931542065913,83.65112870297774,2.4947131910923677,14.299885643997106,81.55946279060032,6.881501056739556,10.675868779484153,2.543436905516804,6.257450856055802,27.988855688760307
23,BUHWEJU,-0.3465513456462585,30.329580482993194,0.7755102040816326,17.35192555782313,16.695352666666665,1.1712275222380952,43.06847693877551,15.365598799319729,241.49659863945578,26.170236591836733,1.0,0.013605442176870748,0.4013605442176871,0.9795918367346939,103.18367346938776,264.70068027210885,0.5422015442108843,0.9951882080408164,85.49810232505432,78.85750605235849,22.157493980244137,31.574409535768957,25.02427159941616,93.26943603157666,10.488002756143226,9.026530576722305,11.38789356780292,90.10280104212137,26.58075219980266,12.388790832131436,96.80329561048175,5.59960197086963,4.612019221709946,2.2819738393210023,93.25251011119569,2.5906015658012977,24.811957200218885,90.93955051287307,7.99893846024479,7.447056734692505,0.0,0.10884353741496598,20.063326590148577
24,BUIKWE,0.2658544786612576,33.00902848681542,0.8600405679513184,30.42029569776876,4.776930280006085,1.430347812012434,23.091963003042597,15.759301538133876,251.5212981744422,25.95830597565923,1.1399594320486814,0.1460446247464503,0.21095334685598377,0.9695740365111561,98.86612576064908,664.5841784989858,0.1782000637193509,0.4328282626397566,71.84491937170348,83.82357811842692,38.112091879658266,23.37884080099635,32.29905850847553,91.21493250598988,12.84569909354056,6.681888622245557,8.100417197074268,71.35742380946083,43.25174017990984,6.043634039882701,90.47741231811374,6.830806314637882,13.586822756775131,5.2150726747441905,67.72832612277895,12.368774564588605,17.456472236106315,69.53885732031902,10.958043122512851,18.01124379076854,1.3387423935091278,2.3529411764705883,17.20658773217899
25,BUJENJE,1.6879938848287113,31.663991475530178,0.7536704730831973,26.857802602365414,7.809650784936053,2.1880907306996735,20.29183547030995,19.699543107797716,279.4861337683524,66.08243004730832,1.231647634584013,0.3376835236541599,0.5897226753670473,0.7707993474714518,68.47797716150082,387.70554649265904,0.2306037990447798,0.2550288202791191,79.50905361880896,80.80724529468219,24.1445330882188,37.83212770189752,23.288783006924504,93.09527858876221,14.794595568402292,10.629416833244601,11.42495285397903,84.56368930429933,35.72418114716513,46.48510638952624,92.66647602270255,6.767001866898395,44.1276248025642,6.289532141756373,75.81756414555869,3.7153815665868257,15.527551058425825,81.53027731102426,4.550421771987641,13.281683293008863,0.0,0.300978792822186,22.710804044650956
26,BUJUMBA,-0.30704667348314607,32.23727365168539,0.9101123595505618,45.09348334831461,25.490483691011235,4.404640394494383,48.06346693258428,9.021156407977529,157.86516853932585,27.384054595505617,1.0224719101123596,0.011235955056179775,0.4157303370786517,0.9213483146067416,48.348314606741575,196.0505617977528,0.29594709142022474,0.6130449438202247,76.82934597268225,79.03650606542409,29.577061362237878,21.96520951957333,29.760861787074777,90.04198464021523,13.08527954906235,7.572001661928394,10.53101983534057,84.72050658034806,57.71641720720193,7.0496722938716765,84.15348362841692,20.540591809612344,21.653244780709485,3.1085203952021523,41.2395637424237,11.48469612543199,26.37823575121231,30.793796360235785,12.056429999235895,17.97947072936337,0.0,0.4943820224719101,14.125136604823977
27,BUJUMBURA,-0.6555255084461289,29.872422549539795,0.7937195452084461,19.02131739263346,12.569112468270779,3.061065405681267,75.25812527666487,16.280186899296158,218.73308067135895,25.186878121277747,1.0043313481321061,0.016242555495397944,0.2365998917162967,0.8819707634001083,14.596643205197617,205.40741743367624,0.10471904741094208,0.13172838836491607,75.35219559738796,84.62517991052016,34.11333489473207,26.657418452839604,35.94694208089443,89.75838747872677,11.951514925387013,4.5915501660261615,6.875350732796134,71.32475827607831,36.79964539540279,7.668169287875735,95.98097398252048,8.619748179173529,5.595455345941304,1.4554810622015897,84.42106560209467,3.024377226311648,27.229752303609416,82.98989198159273,8.060054506324876,9.56964965236069,0.4472116946399567,0.8944233892799134,4.718684488533454
28,BUKANGA,-0.8865653517208671,30.919975780487807,0.9051490514905149,15.82047920609756,4.488656006884282,2.8917777070245934,44.57135826422764,14.890793615718158,110.50135501355014,24.862276569105692,1.016260162601626,0.03523035230352303,0.2859078590785908,0.8875338753387534,32.87533875338753,242.22357723577235,0.1359172143397019,0.342649953797832,80.20426246093531,80.75931395007164,27.0499998703868,31.331138196280353,29.57751179938145,92.92829127040216,10.791632784569726,5.473529952416948,7.020237691886596,84.18432699101197,34.023610996743095,14.048377576040727,94.27589264637167,4.26336482819347,6.813000426651342,3.7521535599535576,85.01461427964263,3.7257829868435284,16.379976575475187,88.14923530243077,7.877466786501074,9.900361319443528,0.3997289972899729,0.3956639566395664,7.893007289887305
29,BUKEDEA,1.296122425,34.09720888709678,0.8763440860215054,5.62025643594086,5.716709366532259,1.9550770279301075,27.31044144892473,6.874694283548387,265.7258064516129,25.520635341397853,1.0161290322580645,0.3951612903225806,0.40860215053763443,0.9516129032258065,274.26747311827955,624.989247311828,0.4518859927379032,1.0726290329032258,78.84582019504855,87.65665820972698,29.476742293569803,38.08756932466936,13.749516911704646,93.7047148113631,10.139496582908658,4.540091916597526,4.305482428250229,73.94935041485162,24.20082118463377,53.76873631892603,96.70010270434345,3.670349621665157,49.73424998818191,17.898265502803657,92.64207022193234,3.4159303640486245,12.683049862558521,88.93953470446274,7.182503120913069,6.0647046577217125,0.6612903225806451,1.5161290322580645,45.27100608477106
30,BUKOMANSIMBI,-0.16639085731316727,31.634643635231313,0.6530249110320284,21.871108230427044,3.595900575711744,6.8860576254119215,23.343315817259786,7.427268186227758,218.50533807829183,26.52981043594306,1.00711743772242,0.22419928825622776,0.3914590747330961,0.597864768683274,158.9555160142349,527.1209964412811,0.30573326431352316,0.9297983396893238,67.51955700348323,85.67606133186699,34.00162472260509,21.71400073749329,17.369216720263886,90.92257332387575,11.26691438497578,4.723484717855449,7.763034835574152,78.69208367175972,42.30060741846766,2.286283593114839,91.82430615422149,3.751347997207763,21.823059513344376,1.81055579463526,73.6844839624279,7.254377959809264,11.632470425925328,84.3881032718772,17.771206426450533,14.563322002872468,0.7046263345195729,1.2669039145907472,29.608512325506815
31,BUKONJO,0.032059260220853494,29.790414303123626,0.7910250769907611,3.5286647503185216,2.8237403079226575,1.2836268645026088,36.7264193742191,7.604367954972723,245.93048834139904,25.482149391553012,1.056753189617246,0.008358996920369555,0.11438627364716233,0.7052353717553893,973.4093708754949,2307.5978882534096,0.31823264217040914,4.090134574770964,78.46784171818139,85.23600998029926,29.97102928666643,34.54654088483695,39.27940761630406,94.676864091248,10.17705201904399,6.583272674010211,8.809547021096245,80.49325158915542,37.65336225303967,5.333557824308249,95.99494453148134,54.315370334008726,6.651276812229085,2.2759433920215524,80.39167292279771,6.368062920955749,23.00016646709761,78.89316187324299,6.598903467493155,15.710916030956987,1.4082710074791025,0.5534535855697317,25.10008505339951
32,BUKOOLI,0.4787873435771763,33.77390755010973,0.8785662033650329,21.612762231821506,8.819938341137382,3.173080962734821,30.302356217995612,8.500490824275786,270.4828090709583,33.36969856693489,1.4498902706656913,0.6700804681784931,0.3635698610095099,0.5874177029992684,237.7220190197513,976.7410387710314,0.25951832116342355,1.1344350158705194,79.95529969617348,85.63756390135055,27.927312712346815,40.88679551620004,31.78755222769533,94.14895886656078,13.848943888419159,7.1929190805646845,9.321549457973152,79.8023699979625,27.777044402749524,39.52776480416571,85.39902033812825,3.210801244711953,57.205652931757236,11.110713639004922,87.01906242245867,3.036019961946168,10.246151079074927,88.01060038747634,6.790236343548658,5.868956456574778,0.056327724945135334,0.11485003657644477,25.839949342826984
33,BUKOTO,-0.4235501967006555,31.50376684486526,0.8295702840495266,31.424101205513473,8.002316063725418,2.92066482241697,32.743115063583396,7.560879469206117,175.0546249089585,29.052818777858704,1.042243262927895,0.25491624180626365,0.49526584122359796,0.5928623452294246,138.62017479970868,502.8794610342316,0.26023838847319736,1.051271666295703,72.26482089696361,84.83527006016713,31.6679973650469,25.546215705933996,16.653062251151173,91.45653664215571,11.512286962232157,5.5060972653897835,7.04653045576211,81.96803623037785,40.12302381691447,5.478779352126397,91.50719593675848,4.469364660948201,25.516680402336675,5.3978795351506985,75.03799669385087,7.775985672484165,14.534388500902239,80.56197793401554,11.182466702154452,14.67202398504339,1.4989075018208302,3.355426074289876,22.519498357204338
34,BULAMBULI,1.2780970454706928,34.35015955062167,0.8756660746003553,5.641271083501066,4.508974814316163,2.169207389302664,30.289003296625225,13.718655154351687,253.99644760213144,27.61270577975133,1.0426287744227354,0.12788632326820604,0.5328596802841918,0.9928952042628775,139.3694493783304,1004.0168738898757,0.10486341259801066,0.5152563641456482,81.20718935148152,88.00631953006246,41.26435770145678,29.88957592282299,24.974796245671268,90.51315814850055,19.84889425251566,6.988886683018795,7.681571071933083,66.96305550807519,26.519166577081286,8.355332821855034,95.91321156331473,11.268782586576252,14.775165680868284,4.793514091196037,90.1931365073672,5.4850498945663935,13.553081856724745,89.06980652385408,7.300672752632093,4.818255042714184,2.124333925399645,0.7406749555950266,10.05525988635376
35,BULAMOGI,1.0376872931617647,33.481104333333334,0.9215686274509803,29.277760720588237,5.623195713296568,2.707587193835049,47.12284371568627,16.07869995377451,294.3627450980392,25.900491610294118,1.0784313725490196,0.9681372549019608,0.23774509803921567,0.9779411764705882,317.6862745098039,1043.6299019607843,0.3343280689828432,1.1153643762990195,82.76157400710059,85.89541413262471,29.20994494811961,40.90678184011871,29.353343486291248,95.50958890798475,13.55622456768061,5.835223408292039,8.275595738007498,86.90587859472035,25.23515464154444,24.680522794605046,86.91359788878908,1.7007813875387834,91.7005073011087,5.927433193131378,90.69483395735224,2.6261797744241697,8.999179580859503,90.16097649002158,4.415439491784156,6.822396138876175,0.1053921568627451,0.4068627450980392,33.45738773181175
