,clean_adm2,lat_deg,lon_deg,is_functioning,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,usage_cap,staleness_score,cluster_size,is_complex_tech,is_installed_after_2006,is_public_management,served_population,local_population,crucialness,pressure,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,total_fatalities_adm4,total_events_adm4,perc_local_served
31,GOMBA,0.19659978224274405,31.81903216094987,0.7651715039577837,26.31842088654354,2.2490197668868865,3.6288849156005276,18.234684551794196,30.94192585408971,230.73878627968338,25.014498712401053,1.04221635883905,0.36675461741424803,0.24274406332453827,0.8918205804749341,237.1292875989446,597.7150395778364,0.46581406016886545,1.0901407243113457,73.81828969561239,85.01542611773354,29.849164757017537,28.042629841092054,23.428083720246047,91.00146800549928,12.688908077914675,4.112525998477235,5.157577553410892,72.50668663333238,38.616715474937294,13.70160855319931,91.56834197701217,3.9340724467182624,31.835433520707536,5.956204054315625,73.06507358948953,5.64276494702338,10.060155925782459,79.49582732199806,12.99951434117833,13.36120472764315,0.6437994722955145,1.229551451187335,47.05246526590784
32,GULU,2.8435097322427443,32.33136929498681,0.8649076517150396,4.548837282503958,3.703361557372665,1.2357338996976253,11.155562866068603,42.92356919788918,373.43007915567284,80.58556820369392,2.1430079155672823,0.40527704485488125,0.3567282321899736,0.795778364116095,54.79683377308707,291.87176781002637,0.15464166171377308,0.19551328051292877,69.68994415356131,85.6111380217561,25.997317392528146,35.60672962612611,42.546093515653055,88.3167859953997,13.464200989873731,10.205176316098273,9.968022071753229,78.36141737736607,29.699594061192684,78.4301870680037,93.59656247924181,6.099881579646728,38.294303456385265,8.908188782961842,88.25423864271129,4.137103126026734,26.404070617118165,85.30439851621813,21.70323742492248,7.20394992820602,6.731926121372032,2.7984168865435355,11.678292839290755
33,HOIMA,1.4861365402816902,31.34570662253521,0.8605633802816901,11.185986885805633,3.4610823641642114,1.2518888055433803,14.00296121084507,33.148301045070426,255.6338028169014,25.566104794366197,1.1633802816901408,0.3267605633802817,0.2633802816901408,0.967605633802817,246.99788732394367,738.1683098591549,0.32034807529577464,1.0382018769042254,77.5267508427274,84.29163045917385,30.085557418089184,27.840597880772645,22.564888909879144,92.99615971140221,13.778209932251878,9.533198012619952,12.629868600645537,82.3124951823239,43.692839586860316,27.048011376997295,93.82609059990524,4.868612158635854,26.440322182078692,5.757850734949585,81.86325941979008,7.587509054472601,25.182110361466336,72.97658730168355,4.674642619450498,15.56202368995931,0.6098591549295774,1.804225352112676,31.92208595478212
34,IBANDA,-0.05529618376608187,30.430136637426898,0.935672514619883,36.46797177777778,7.996904029175438,2.285898367931579,48.92498425146199,16.774067375672516,273.09941520467834,52.33981844444444,1.2163742690058479,0.5263157894736842,0.7192982456140351,0.3742690058479532,293.9766081871345,515.0292397660819,0.5418656134152047,1.5030525952046785,79.53933272227057,76.53922139997802,25.405114263828168,30.70750036284921,13.613572848521828,92.16600386878194,11.857424685471386,5.323515831967248,6.3183385303450095,87.26226335794269,30.126919448881555,9.287158319765725,96.51604280460748,13.648800472088565,12.124969712396796,2.0462673458627507,85.06021761927012,2.9500475182114805,20.54693003859861,88.63722831023088,5.835022438400996,8.912091436560468,0.0,0.0,35.8326167004067
35,IGANGA,0.7065943065120593,33.47901954545455,0.8571428571428571,10.03198538515399,1.8799575522296845,4.457340796992579,12.602874163636363,8.549381527922078,279.87012987012986,33.78786248794063,1.4935064935064934,0.8089053803339518,0.3747680890538033,0.8330241187384044,313.67161410018554,1312.6020408163265,0.27508965337792207,1.1609684502857143,78.41423072125744,86.25373141339264,37.53193534074188,33.33087370507005,22.379574446754624,94.78237821723215,12.859928773134481,6.729462460203995,9.056601688586616,67.01431936125438,36.46604155849482,4.7510782636141515,94.89054525804684,3.606587078354008,79.21451254354736,4.3218059259211525,80.75356855942617,7.172781969932268,13.77069141742107,73.76769543670805,7.387309159972933,11.7806776829837,0.137291280148423,0.686456400742115,27.47655227720799
36,ISINGIRO,-0.842260876802974,30.777762555297397,0.9075278810408922,10.097340736859664,4.1472352012635225,2.0562481642148187,32.157820743912644,17.017329907760224,122.00278810408922,25.37679264219331,1.0139405204460967,0.05390334572490706,0.3805762081784387,0.7328066914498141,40.76510223048327,291.2690520446097,0.1321116929290567,0.4344951973607807,77.96074579664291,79.00523070697581,27.06306040811677,29.529835534684718,26.03193888146153,92.53134740517453,11.330843015629975,6.365498169532314,8.891643309900376,84.08847446112614,33.68632368014907,7.833839277744534,94.2245031129712,9.888214145215736,6.847446589641377,2.9288801006612557,83.84679861774826,4.475317862209917,18.811752817475092,87.24417931397666,7.796025595355288,10.583657052274022,0.1370817843866171,0.19423791821561337,9.063524179770965
37,JINJA,0.5842440229910141,33.208570297817715,0.8690629011553274,34.528831227214376,1.4308695949917845,2.5055020214630295,16.99965964944801,20.695149197817713,262.6444159178434,29.261544636713737,1.2439024390243902,0.46084724005134786,0.3119383825417201,0.9537869062901155,212.4775353016688,1212.2002567394095,0.1529883731211425,1.0207355597409498,78.42182158018218,86.87411604916194,39.315300513136066,26.724254105602217,32.376343292564684,93.66759924159494,12.701331661942442,5.747329080626483,7.392564277276226,68.13374829466169,37.62774835977144,2.061842737012528,94.09374986162346,17.924679129746814,49.255385821835084,4.159907797959017,75.01363540530514,10.320966330747545,18.988979373744197,69.92905430670066,9.369879382031005,15.265666089513655,1.3671373555840822,1.993581514762516,14.996348057111222
38,KAABONG,3.555837905846154,34.12613901846154,0.7630769230769231,96.44279242769231,4.197639295166154,3.505220337224616,199.47181064615384,10.752279245876922,317.0769230769231,28.380484095384617,1.5415384615384615,0.9969230769230769,0.32,0.6246153846153846,323.05692307692306,866.2738461538462,0.49850530416523076,1.2250092261784615,74.1522240781316,27.054103451973333,12.473992312984397,80.22009045945975,21.009495714764892,86.85110455588834,11.907154364016119,3.785462603159537,5.507861937162921,72.03742237565079,8.931651708275934,76.56220982456416,97.54809466118719,6.287029949798753,68.8842836265657,52.32489043756556,91.64202228572617,1.273723341164234,10.24817021168528,82.57797634516149,23.66101298343556,3.241238412918747,6.436923076923077,1.3846153846153846,44.43674987793344
39,KABALE,-1.276133516458853,30.05502750872818,0.85785536159601,9.78410869743142,3.965755559897257,1.222120461539152,53.338214940149626,7.8322195366583545,236.28428927680798,25.39148146882793,1.0149625935162094,0.00997506234413965,0.26433915211970077,0.9201995012468828,188.91271820448878,609.7755610972569,0.250602176244389,1.0045669210473815,72.77223581571216,90.07118009813618,37.635705078169714,24.697959857681358,24.2563970671592,90.38134759033395,16.755115577132692,3.619228317423772,4.978429981614492,76.39457941850556,37.788344395997754,1.6129126292826639,97.48378629091368,22.489842356403276,2.759141746371515,0.9449181719495696,85.8881832644112,5.133698733204734,34.50334950919189,83.08451630142216,8.776449777711745,9.46808343960336,0.286783042394015,0.8778054862842892,21.226573863187323
40,KABAROLE,0.6528386980042165,30.26269062262825,0.6957132817990161,5.392431719914477,3.8129473544397046,1.8637030149568519,12.27083989585383,23.288303174631057,248.27828531271962,49.82604489529164,1.3401264933239634,0.059732958538299366,0.4497540407589599,0.41883345045678144,121.75825720309206,617.8035839775123,0.1953656098381729,0.5652492376850317,75.26356299358231,80.58352130018388,28.128150813472878,27.921772259665385,34.883380214620644,90.15498328396974,12.50959721943374,6.922422969233748,9.18514843525727,80.75792395062378,38.83306925308474,3.7479702635657186,95.26236307626559,11.327181207325351,24.32734069136918,2.638699184992238,80.14760066838952,5.600103655480148,21.842512488430636,73.47813890591945,7.470562766857239,11.588437080132971,0.0,0.07940969782150387,18.243237918666274
41,KABERAMAIDO,1.7459711236966824,33.14212983412322,0.7440758293838863,18.746925526417062,2.1996996900379147,2.116889007658768,62.62898205687204,10.409981466824645,280.5687203791469,25.148112,1.037914691943128,0.8530805687203792,0.3127962085308057,0.966824644549763,335.49763033175356,585.6445497630332,0.6285128166824645,1.307017377914692,77.60085040040741,84.78769227257669,24.659528596986423,28.423602605677072,24.665271555823796,91.78478212604183,18.395448643324546,6.685092302912457,6.848574755008344,73.24340347576903,23.71343034792462,75.51280159488219,96.68048559161262,0.9083973695678972,85.77877271677964,17.20063732793106,95.30449798045227,2.1074800970965444,9.62077084116418,92.63259424368648,4.210686100974983,5.356706685153497,4.947867298578199,1.962085308056872,62.77024938124922
42,KAGADI,0.9886801013360881,30.812267201101932,0.8016528925619835,5.739331155195179,7.7275675925702485,1.0078809086061984,63.38069243939394,21.530138301790632,231.95592286501378,25.38777504132231,1.1101928374655647,0.20798898071625344,0.16391184573002754,0.940771349862259,262.14944903581267,799.9022038567493,0.3183338273292837,1.3706818178347107,78.93143072833786,80.33374122129305,20.046660337800784,31.07192165836265,17.165052135658126,91.5933047045799,12.056659180352362,6.713672614381367,6.539191157800467,94.08080981551902,29.05817217032421,13.856438130998177,96.47688288738044,2.3299881402166247,25.906802272005987,3.150421144882595,84.99011219460489,2.248442323884103,10.481043560127514,87.37322469979684,4.782043141420806,15.634032135787615,0.21763085399449036,0.6212121212121212,31.69109190250837
43,KAKUMIRO,0.9544631290684932,31.309015838356164,0.863013698630137,27.027042638356164,1.902181749576515,2.4792125005219177,53.79334822739725,40.4014842,247.67123287671234,25.339892334246578,1.1205479452054794,0.4794520547945205,0.2410958904109589,0.9753424657534246,395.7068493150685,801.0328767123287,0.5316485260493151,1.794135159671233,81.36484207803417,79.91837840832491,20.756410236831524,29.682825762043304,15.520052668397351,92.83601735777904,11.559234285845555,6.986844667379327,7.644836165110362,92.74108189702501,35.2319008661874,16.543034148954547,93.70971807552255,3.798251448769441,36.337517139124685,3.7043877981856466,77.02035246113535,2.9922128128886047,11.970132847446145,85.64567045401343,6.827905649165612,14.179865630458059,0.2273972602739726,1.1506849315068493,53.16120610917661
44,KALAKI,1.868517435793358,33.33087719557195,0.9003690036900369,7.036539333819189,2.573901146540959,1.7445696585129151,64.3429942398524,14.349582678597786,285.23985239852396,25.95252753874539,1.081180811808118,0.8376383763837638,0.4317343173431734,0.981549815498155,254.49446494464945,531.0793357933579,0.5023938386789668,0.9167380086715867,77.42018988168014,83.9166931032641,28.338395050627142,29.118354051913663,30.65549617043818,92.46031635956945,17.75712382404202,5.142808216715465,6.625863169269841,89.31436625972374,21.60842748952874,78.0209459817208,95.93568671277639,0.6001870705736545,82.90307391638817,20.29028876761458,95.6329134943263,1.6928010700239493,10.71764071952411,91.18313544195766,7.1993537662990885,4.2483843183303485,8.859778597785978,2.7785977859778597,50.23343652277705
45,KALANGALA,-0.31781204013888886,32.25858334027778,0.9444444444444444,42.43552528472222,28.69304817013889,5.710071072222222,44.93510275,14.695947516041668,164.93055555555554,27.37533476388889,1.0138888888888888,0.006944444444444444,0.4513888888888889,0.9236111111111112,57.71527777777778,156.21180555555554,0.4093457920375,0.9771458344999999,77.04378504981108,78.04693514754045,27.477997895422416,23.508016984048556,33.971101393327764,91.05565050607635,14.745189459603088,10.377456690011257,12.524429915263486,85.41407472456488,59.553484932485475,15.250270849054308,81.95240007729568,20.122805843503528,18.51614699832614,7.467124080072708,46.62470605358814,10.841225307654785,21.787592992030667,27.92720493139816,13.543198179594919,14.417883120175354,0.0,0.3055555555555556,14.720073409052866
46,KALIRO,1.0376872931617647,33.481104333333334,0.9215686274509803,29.277760720588237,5.623195713296568,2.707587193835049,47.12284371568627,16.07869995377451,294.3627450980392,25.900491610294118,1.0784313725490196,0.9681372549019608,0.23774509803921567,0.9779411764705882,317.6862745098039,1043.6299019607843,0.3343280689828432,1.1153643762990195,82.76157400710059,85.89541413262471,29.20994494811961,40.90678184011871,29.353343486291248,95.50958890798475,13.55622456768061,5.835223408292039,8.275595738007498,86.90587859472035,25.23515464154444,24.680522794605046,86.91359788878908,1.7007813875387834,91.7005073011087,5.927433193131378,90.69483395735224,2.6261797744241697,8.999179580859503,90.16097649002158,4.415439491784156,6.822396138876175,0.1053921568627451,0.4068627450980392,33.45738773181175
47,KALUNGU,-0.11275578080000001,31.809064358730158,0.5841269841269842,22.925345544444447,6.3237234940825395,10.228674052685715,22.613926536507936,11.610022979047619,247.46031746031747,26.457965193650793,1.0317460317460319,0.23809523809523808,0.2920634920634921,0.7396825396825397,303.8698412698413,557.6666666666666,0.5991331493936508,2.5681671947968256,67.63075305752707,86.02111645805864,35.373421308720786,22.625925122900277,18.419832427148602,90.86563652112802,13.241974869540247,3.8501083206983444,6.517038172129507,92.06234204748037,41.760997349935465,3.6851425335476407,92.54941390322942,9.248935330614481,35.38789987619897,2.5076017136236826,70.90266588624823,9.798673697239202,15.527556435280147,68.20091299468154,13.4604158453902,17.397985217250046,0.3619047619047619,2.5142857142857142,58.96876442653916
48,KAMPALA,0.31977585599999997,32.5728746,0.9333333333333333,1.635923894,0.7599546346,0.2526896844666667,5.21306796,5.214444493333334,190.0,48.79860626666667,1.6,0.0,0.6,1.0,17837.466666666667,23695.333333333332,0.735030978,163.58626666666666,69.90381340333789,86.25498503114005,55.771626154194315,5.4219822427474575,46.543350266960246,92.15918826889053,6.212298128324884,4.378646381986171,7.483653857762065,61.24729045144588,76.45698755693988,0.0276191822145753,86.57228409538162,80.60435152171695,0.9963520475285658,0.2850903563693823,20.478246197283063,68.80880841175538,55.84348014597139,1.2678534873331386,14.453047934661813,84.36367970349936,0.0,0.0,73.50309781618078
49,KAMULI,0.905022553795424,33.12030477792732,0.8977119784656796,51.46762523687752,3.600255722291655,2.3308641939304575,49.94039687617766,13.161028219152087,278.66756393001344,26.279179012113055,1.0403768506056528,0.8358008075370121,0.34993270524899056,0.9502018842530283,350.42530282637955,968.1056527590848,0.400391853677389,1.3310798555773888,78.68843343685292,87.04594712969663,35.19096457241074,30.79389971542897,43.41178008826952,93.80892818958154,12.689122123369032,6.275530420712299,9.74831083707179,72.41127826668131,33.348003815576824,8.278853624637605,95.42300290056583,8.452272519785184,80.44379472031402,4.799318027132359,78.27730421357951,6.8742263054776735,15.204008341694777,77.69359593940258,6.977582360295126,12.474974554086765,0.27456258411843876,0.12516823687752354,39.72383132153278
50,KAMWENGE,0.28608749187854365,30.550987835186213,0.7887715397443024,30.164834340050028,5.840811422404058,0.8895860076742773,47.8285779680378,34.29719780822679,275.01389660922734,41.87173658615898,3.866870483602001,0.23596442468037798,0.2979433018343524,0.17204002223457476,73.59282934963869,410.7588938299055,0.19069626041045026,0.2842404125405225,78.5623764723243,78.52326160680514,22.206926277413494,31.585128129048226,24.58751926525242,91.19065572548627,12.502844149437287,6.218764330847498,8.518862368817576,91.02172790959187,31.922790327454234,15.764948057537984,95.80159511062446,6.743708729437996,17.15993160470961,1.604611954880396,83.16233581469427,3.164269445540313,14.308584270064353,88.0225010022458,5.882190946970037,9.238974138309962,0.0,0.16397998888271262,18.44409185160656
51,KANUNGU,-0.8143030725153374,29.763985555828217,0.852760736196319,16.806281284957056,6.670104384008957,2.9451661837278524,65.62158815582822,9.500606168030675,214.78527607361963,25.694881166871166,1.003680981595092,0.053987730061349694,0.27607361963190186,0.8564417177914111,81.50122699386503,411.4815950920245,0.2088134733993497,0.5868556235219632,76.38867687165234,84.67500013791373,32.85974486076923,28.540239550480955,26.06642760739497,90.45010530900637,13.251623393008169,6.159967175742654,5.708969697684895,82.98913459096408,36.490605837927454,6.681851597722325,95.70606131697787,19.458590563965757,6.083096034603193,0.7574820870343817,85.58743846596693,4.3639849748727375,22.67311500687191,83.51407783928408,7.806497536518221,12.734333246514097,0.1705521472392638,0.561963190184049,15.125483387510883
52,KAPCHORWA,1.3669214545638946,34.40826467951318,0.9066937119675457,1.1668419586415821,7.276385126308317,1.7952004189662476,36.067031770791075,23.56790029411765,245.63894523326573,25.48302317647059,1.0121703853955375,0.010141987829614604,0.3772819472616633,0.8823529411764706,45.21095334685598,711.579107505071,0.09360969549371197,0.21393779588235293,78.10564423854657,88.47925348550642,43.05480536615596,25.459812516275456,26.74144844313232,92.66029042534578,13.241155447891021,5.834760883662897,8.132283444530325,73.4072795486575,40.59180873606906,13.146670579216426,94.27892772300947,27.14511263478768,6.188675319802571,7.639500224225357,70.00054056395207,16.714614403617244,31.732718928463076,58.54175316278518,7.561761493175622,24.174210526416395,0.0,0.0,7.659842631546275
53,KAPELEBYONG,2.185933652479339,33.72667581818182,0.9586776859504132,34.829706229338846,2.9597259665247933,3.010353295004959,95.12451309504132,23.232012838842973,297.10743801652893,25.885535479338845,1.0082644628099173,0.9669421487603306,0.4628099173553719,1.0,209.69834710743802,539.8305785123966,0.5839236976198346,0.7170110215702479,73.58565543323245,84.58896624801899,25.669190750480805,39.55039508835111,49.783953018465745,91.44329873462587,19.80171833693866,7.024675480751789,8.29049821612092,89.8224235866465,19.503347174254277,85.47081108586082,94.18891594505891,0.22961785041293,96.85521669976038,34.252404725423816,91.42862062879679,1.2456360626672693,11.703831715621705,89.99977361746197,18.623298124332,4.539872186183584,10.413223140495868,3.8016528925619837,58.30995974623568
54,KARENGA,3.621868712380952,33.79095245238095,0.780952380952381,67.34309496190475,4.129046390642857,2.2957562003047616,181.67528123809524,7.155088519809524,323.3333333333333,28.367467985714285,1.7047619047619047,1.0,0.2714285714285714,0.5857142857142857,220.97142857142856,734.2238095238096,0.4080626119095238,0.7658984089666667,78.13196842982808,34.08638292550765,16.473401841566808,75.41705420478777,17.05651051643027,89.72075207017501,11.117521411605672,3.535206182742694,4.9686490229301725,83.12746557468886,9.155272548472118,85.95870730488471,97.82301474832697,7.548789629407467,70.74388405278796,55.328524211642254,94.93050937234297,0.8695498500517419,9.963417007126166,89.52074919658475,28.1965829821012,1.9945175101042116,23.2,1.3333333333333333,37.83743449788341
55,KASESE,0.08318324161200001,29.86848761292308,0.8036923076923077,4.664206294161539,5.788742296554523,2.273014173593812,32.3735189176,15.44182701189323,246.43076923076924,25.639515926153848,1.0643076923076924,0.02,0.15323076923076923,0.7683076923076924,799.3623076923077,1919.2241538461537,0.3427203015486892,3.4600790318105847,79.14287239580018,85.0213365578247,29.61195595494068,34.29201988040658,40.67772888761716,94.6989166010865,9.764834766199344,7.008217296668435,9.422673430376518,81.9724441564408,37.11198893826446,5.717140010007457,95.79877847033158,50.56181871978604,6.753965920834971,2.440685433620015,79.16730295087504,6.273458562537183,23.32713895904397,77.86348229947633,6.406265483924172,14.846101565670843,2.0076923076923077,0.6713846153846154,24.86021824595971
56,KASSANDA,0.5506710338888888,31.78938668518519,0.7703703703703704,10.160784091896296,3.618362290362963,1.5027113044933333,33.86531001851852,34.495751751851856,222.22222222222223,27.802693437037036,1.1481481481481481,0.3111111111111111,0.5,0.8703703703703703,492.23148148148147,985.1407407407407,0.5416861813518519,2.817929626222222,75.9655690854597,83.72612514784707,28.942911790710408,27.627098354035304,28.16444856164197,91.71945795206392,13.139983779466661,6.676843051997424,9.518384166400944,81.57653788303959,40.59296350385022,8.427761856599872,91.65646572477529,2.9387412445861,21.800883112833898,3.671511902782767,75.74731154713659,5.206406507107668,12.51099128492389,86.22151880791213,10.655846539944307,13.497990518377968,0.5185185185185185,0.6592592592592592,55.606637706307495
57,KATAKWI,1.9451942310526316,34.002545807894734,0.9210526315789473,8.240598488171052,3.496384764673158,6.282459917520789,101.39781724210528,12.916494636631578,291.9736842105263,26.33716885,1.0157894736842106,0.9289473684210526,0.41842105263157897,0.9736842105263158,196.52631578947367,452.78026315789475,0.5242524830868421,0.6973254395747368,70.67225746390999,85.33747256373219,28.28826063022164,39.21348347157695,55.20586098231585,89.47795792133543,18.30482818292291,5.613420497495293,8.336046313832204,79.89901367650053,20.324637731855535,83.03806225235442,94.56685985921452,2.4703518295377136,89.13391561929114,41.432220630954234,91.06756054220457,2.27360699079502,14.888790749981519,86.83898238178286,29.18578788840901,5.486337725706386,61.59473684210526,12.863157894736842,52.11101624082287
58,KAYUNGA,0.8215539432352942,32.93226363382353,0.8441176470588235,37.04870733676471,2.883147342235147,5.4614724154727945,48.98711618823529,17.62878082879706,265.88235294117646,27.26874238088235,1.1279411764705882,0.7058823529411765,0.3073529411764706,0.9367647058823529,289.2294117647059,1087.8647058823528,0.3570423300764706,1.1473843139470588,73.67827040535965,84.89876697389286,31.449314517709922,28.68882914081817,22.42575491916349,92.51186325533907,11.673953319713316,6.474343493421968,7.970058739670396,78.88450457313809,38.315272376062175,14.433864608551952,91.44013998194586,8.232290858824305,60.79896071345436,6.919746012052175,69.2567877379777,10.843328318197361,15.980897543890757,74.97786525185974,11.21516769245807,16.04884206344855,0.961764705882353,2.1691176470588234,35.72262975794833
59,KAZO,0.030682936111111107,30.723449222222218,0.9444444444444444,51.65563288888889,2.8910803932452778,2.040180297888889,67.63616041666666,24.36947313888889,277.77777777777777,72.96143605555557,1.3055555555555556,0.8888888888888888,1.0,0.08333333333333333,530.0833333333334,585.75,0.9219842952777779,2.1045370316666667,79.2329736103362,80.687398126675,25.71195138974417,34.93780825833897,10.678861199591111,91.33565552255187,14.80860652037744,5.765677910507573,12.347774284211493,85.9717526499489,34.995554748183686,12.248466030940499,94.77303622632185,0.8740952787244622,9.344013681840195,1.8550767480289347,79.16315454564295,3.15450402531815,15.74586037957427,83.25231616934681,8.548277306187776,11.091428362602922,0.1111111111111111,0.2777777777777778,92.19842951295226
60,KIBAALE,0.8004267280757097,31.082909574132493,0.861198738170347,26.054152334384856,3.300233504291798,0.883542319929022,76.24693900315458,34.388423274447945,218.61198738170347,25.143131315457413,1.0630914826498423,0.1608832807570978,0.26813880126182965,0.9873817034700315,197.34069400630915,534.8454258675079,0.37488046953154575,1.0485846457570978,80.34767737905982,80.61225134046536,23.951854555204147,24.9609822758269,16.605833819082118,93.1172347288254,10.444051307448538,8.493938937351231,7.820509135713205,91.20093403546953,32.59043442747629,11.622104495310717,95.96545387544863,4.490598490275632,21.01339884373215,5.596381752032406,81.75044046394082,3.3223945480053105,11.091764378094979,83.63124438988412,4.821104644835184,15.924826572763175,0.12933753943217666,0.305993690851735,37.48804692420558
61,KIBOGA,0.8060723432627118,31.90386797669492,0.7330508474576272,3.5806209585533897,5.016155639687712,1.1221791602114406,48.47916895974576,19.173663635565678,216.20762711864407,26.99239206779661,1.1652542372881356,0.2288135593220339,0.2605932203389831,0.8220338983050848,263.1970338983051,845.1144067796611,0.4062660782012712,1.4774096040466103,73.17450457659481,81.85614822432129,32.30721709142863,25.689387877092138,24.71536837045536,90.97054168437568,13.857209039925374,4.966174959595012,6.73282617696076,76.18838377534342,45.02722160453092,9.370291182976294,92.01181298804161,11.694211277393453,26.192068402629964,3.2095445091201995,62.48551827789436,8.633196577190176,19.498694997125526,70.86336973257592,13.135404667668322,17.574481529659472,0.211864406779661,0.211864406779661,40.60997293696343
62,KIBUKU,1.061163660255102,33.81036867346939,0.9183673469387755,6.646749709936224,2.9482391594897956,1.8317424500443877,40.94834229591837,7.339115735841837,288.13775510204084,27.40359914540816,1.1326530612244898,0.8775510204081632,0.44642857142857145,0.826530612244898,206.6454081632653,1142.001275510204,0.19888420863188777,0.750438773987245,82.28506965104663,83.8342626185616,29.84172860645873,41.22456713470121,30.117854781658036,95.3021589266562,12.875730107730288,7.303205152786257,9.037631570905525,82.75787850122866,23.965247033319397,25.594477754055404,97.32657976088274,3.222931508870281,81.09447310492526,5.4514378057681325,92.3516052970785,3.2233070873092338,8.236125876551176,90.76208872208876,4.758708234169165,5.209696925396077,0.030612244897959183,0.15051020408163265,19.927660652510255
63,KIKUUBE,1.2901079664552948,31.083330305009515,0.6277742549143944,10.494325526572608,6.288777074342867,1.615540486857717,35.241837456943564,28.99028151772543,297.0830691185796,71.37213504882688,1.2029169308814205,0.3563728598604946,0.5903614457831325,0.6791376030437539,134.16613823715917,451.8351299936588,0.29017380719530755,0.4815468168497146,80.66662875568922,76.93763705917394,20.61164123161969,35.93730055462974,13.79366600255463,92.87053110307181,11.63484938604153,10.511468824242304,12.096936239153322,87.58443638609928,36.95754902832297,35.062513613167,88.94495046951032,5.854067552613641,30.34192539852902,5.700931542065913,83.65112870297774,2.4947131910923677,14.299885643997106,81.55946279060032,6.881501056739556,10.675868779484153,2.543436905516804,6.257450856055802,27.988855688760307
64,KIRUHURA,-0.41926981636544847,30.93671289922481,0.8837209302325582,36.741113949612405,4.833133729362126,6.263479063963676,41.2845988150609,16.583885130675526,178.57142857142858,32.180332386489475,1.1074197120708749,0.3122923588039867,0.6245847176079734,0.4440753045404208,65.79014396456257,147.281284606866,0.3674164785559247,0.40325581444961245,79.62899032847284,75.89128613358898,29.176978641467738,35.01537553154837,16.546798069925465,91.03746374974587,15.794663135549117,4.187864168170308,13.699776211853782,80.96460410446646,46.85593393245217,21.42038660365015,91.71264153262143,2.1235666812148644,7.762108391041789,5.280082201333903,60.262668191814484,6.669509809164068,23.523335392335426,60.6456988274306,17.384860141976635,17.70693281689941,0.150609080841639,0.05647840531561462,28.515210436375618
65,KIRYANDONGO,1.9222707796661607,32.09544964567527,0.7602427921092565,4.467640594856761,15.066490456367223,1.2711773798419574,48.44625819195751,7.842999125614568,289.18816388467377,76.99423622003034,1.2830045523520486,0.496206373292868,0.6562974203338392,0.716236722306525,102.11987860394537,561.5789074355083,0.2592082446830121,0.3626006578081942,79.28357189073111,78.80587654754014,23.94646408299921,42.8678463860918,23.386108221759986,92.54755035008546,13.256388030872184,10.772316168513003,10.890329803927326,85.73513285803745,34.39429741384226,60.74070205209238,93.20689215789469,4.919169825670827,67.98364284397724,14.867949215975425,75.0813231856309,4.028775658579731,11.95444679439341,84.87217169152856,6.053898185061852,11.921195328607547,1.2063732928679818,2.4127465857359636,25.056631874031513
66,KISORO,-1.2519023,29.80149025,1.0,4.0624395,4.240709325,1.21459525,33.74527275,14.3397315,250.0,24.492669,1.0,0.0,0.0,1.0,433.0,711.5,0.49431104,1.732,83.04315610806974,84.2771173043713,25.30403270340876,38.74995018379795,52.219917436777095,93.7583656837929,14.22862757247825,6.927284638438064,7.50305618813459,91.09289676406635,25.055322100067627,1.2053373450025913,96.74462436255106,13.034596321519409,5.874257380301369,1.6509928408627552,95.10832739134655,0.9829261617042474,11.598364411451918,95.12596085062106,9.660442294801406,3.915578815123773,0.0,0.0,49.43110312818259
67,KITAGWENDA,-0.019882721188844796,30.368379247795414,0.7865961199294532,32.33299479144621,3.4558965055511903,0.7640069082412346,39.15332616181658,20.17228682799824,266.73280423280426,35.30482760626102,1.8880070546737213,0.04365079365079365,0.25749559082892415,0.37566137566137564,44.32231040564374,343.906746031746,0.14005100182338626,0.1902589642244268,78.11391704121249,84.06764640600166,26.49910110343707,29.415567318599887,30.05646825295407,91.82282492987841,11.55829267587626,5.260329669285814,6.227570554445905,88.31327644225993,32.501175528911695,9.561585983038082,96.6775839878079,7.187335530128212,14.963563183748384,2.2773437234489307,85.84367289578383,3.3153752481515673,15.204689571361476,88.87185124654772,5.394620771252213,8.469024181563455,0.9801587301587301,0.2191358024691358,12.411673269550844
