,clean_adm4,lat_deg,lon_deg,is_functioning,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,usage_cap,staleness_score,cluster_size,is_complex_tech,is_installed_after_2006,is_public_management,served_population,local_population,crucialness,pressure,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,total_fatalities_adm4,total_events_adm4,perc_local_served
10,ABONGOMOLA,2.0114681885,32.819740339999996,0.695,15.624555103499999,2.7790764182125,2.254193759835,27.454499605000002,32.036284765,253.5,35.1686048,1.96,0.54,0.63,0.87,184.65,462.845,0.405240061055,0.8057499995499999,80.86826172160636,74.69753429465618,23.418719471174935,27.64471321185176,46.52036327473749,92.0343297551844,17.600839451285502,5.383854456111615,5.011205358448624,73.50725087016292,19.10155898095879,71.47882067331598,97.89997075082628,0.7086226564099563,73.52597034133785,5.215551785662055,96.70387259059932,0.6981777764778145,6.895378630553687,95.7653953025827,4.842616046096698,2.919784141098014,0.0,1.0,40.524006014631325
11,ABUKU,3.4347648945945948,31.051004459459463,0.8648648648648649,10.034517451351352,0.8372599826216216,1.2193044787297298,22.002370756756758,10.575904832432432,282.43243243243245,26.671807324324323,1.054054054054054,0.6486486486486487,0.5135135135135135,1.0,182.2027027027027,847.0540540540541,0.27564188491891894,0.6309189221621622,83.44450017176229,80.62992785984198,21.1085606320852,43.27226382686362,26.657320508416355,93.5451047749914,10.849666781174854,3.9839505324630706,3.013768464445208,60.32567502576435,26.93091721058056,64.21218825145998,98.24146341463415,2.213225695637238,66.28961181724493,19.707859841978703,97.87962899347303,1.0017107523187907,14.079422878735832,94.22264513912744,2.819271727928547,7.1262796289934744,0.0,0.0,27.42716672449179
12,ACABA,2.3449807871794874,32.4857541025641,0.5128205128205128,9.879131792307692,3.186150812615385,1.2762385344102565,45.6703501025641,19.76950008974359,252.56410256410257,24.425391846153847,1.1025641025641026,0.6666666666666666,0.5641025641025641,0.9743589743589743,539.6153846153846,783.7179487179487,0.6976768330769231,2.524923077948718,75.27754520860032,72.27119108643029,19.15885661398263,30.585387298875123,50.920379467464045,90.85586999857613,20.78137904029617,8.188815321087855,8.638377474013954,85.09201196070056,22.335333902890504,76.09639399117187,96.29458208742702,2.5126797664815608,59.6251281503631,9.830649295173002,95.34950519720915,1.6641890929802081,7.547063220845792,93.48747686174,8.224088708529118,5.797785846504342,0.0,0.0,69.76768357452674
13,ACHOLIBUR,3.1268544394736844,32.886085394736845,0.6842105263157895,1.9262757254210527,7.785014839473685,2.3810043514210526,75.81281068421053,9.477166463157895,294.7368421052632,26.972885552631578,1.868421052631579,0.9736842105263158,0.6578947368421053,1.0,329.92105263157896,894.6578947368421,0.8130473855263157,1.0997368557894738,71.75654651659781,82.31782305171677,30.6417865792848,41.31319276250178,41.06660492947713,86.71044308306026,17.923735574868214,6.921598518307451,11.77622168400057,81.61635560621171,20.41176805812794,83.02622880752243,95.54787006696112,0.056361305029206395,91.81762359310444,30.331671178230515,89.093845277105,2.0451203875195896,14.29024077503918,93.09519874626014,22.276079213563182,5.24304031913378,0.0,0.0,81.30473860995066
14,ACOWA,2.080832611111111,33.82670651111111,0.9777777777777777,23.095587777777776,2.5837766613333333,2.131920206511111,113.81823719999998,20.012053066666667,300.0,26.119684333333332,1.0,1.0,0.5777777777777777,1.0,233.62222222222223,503.6,0.5122865685555555,0.7787407464444445,71.93149576568315,84.88012837801392,23.600890015642698,44.18748044662603,33.48362910620853,89.8151086897891,26.02417066724203,6.801585846054264,5.581870651059927,93.96466368196775,14.748077026808348,88.65399428232375,95.4434974917741,0.1872269270187173,96.07130373806571,45.84031501159717,89.72700253519608,1.259916931873348,13.578952478558714,89.83959760504882,25.825778089433086,3.3602891202330225,0.0,0.0,51.39609590614573
15,ADEKNINO,1.7637667,33.036493285714286,0.8285714285714286,21.542566057142857,3.4861787599142855,1.07076020084,55.56548994285714,13.787824157142857,277.14285714285717,26.151680457142856,1.2285714285714286,0.8857142857142857,0.6,0.9714285714285714,276.7142857142857,631.0857142857143,0.4411544805714286,1.1178095265714287,77.83375372763419,76.93827659045725,20.809051938369784,38.041879970178925,48.17936754473161,90.97690730616304,27.34504845924453,4.454771371769383,8.864941600397614,98.37473906560636,18.48777957256461,72.28955019880716,97.68892892644136,0.6755342942345924,85.88956262425448,14.147949801192842,97.80647365805169,0.6672589463220675,10.024925447316104,95.57072564612326,2.7708126242544733,6.314662027833002,0.0,0.0,41.652393842330746
16,ADEKOKWOK,2.213355463302752,32.9274733853211,0.8440366972477065,2.823891678146789,3.1607257857431192,1.2359070407733945,6.098773947706421,27.817294311926602,255.96330275229357,24.912234899082566,1.0,0.3669724770642202,0.44036697247706424,0.908256880733945,148.9862385321101,959.5321100917431,0.18273057581651375,0.6146452604036697,74.96851865755687,76.77929023700479,27.214007558124983,29.73027504567409,45.002217383687466,88.33324824186,19.039249693420427,7.6916760517556355,7.131383737517831,88.65096979252696,35.82226893910954,27.621755887579145,97.10728032635085,14.76066521510624,33.22758465350252,6.468255875065696,84.20225492404334,9.665520434467053,28.824100908476616,72.49283229471682,9.951863252996972,12.752018419801288,0.0,0.0,18.11555971222422
17,ADILANG,2.7249537966666666,33.459074916666665,0.7833333333333333,55.84726225,2.67617214965,2.9025315254333335,82.1078379,17.402993533333333,296.6666666666667,25.844342016666666,1.0,0.9833333333333333,0.8,1.0,216.83333333333334,652.4166666666666,0.46015228278333337,0.7443888853999999,74.88012725658479,73.30286573937062,27.17276314491467,46.24876196113249,50.66292295550952,87.63655913978495,18.768175988951366,5.012439577784354,5.185123803886752,86.64530433066982,15.41750024662129,88.05500147972774,96.11485153398442,0.4254710466607477,83.3771678011246,57.93851731281445,93.8652116010654,1.4172930847390748,10.88827562395186,94.46561605997827,36.63836440761567,3.5180428134556574,14.0,4.0,44.58737830309545
18,ADJUMANI TOWN COUNCIL,3.3781631654761903,31.787086797619047,0.7738095238095238,31.67763729761905,0.49157331964285716,0.5221659751619048,38.81249533333333,1.0918286773809522,260.7142857142857,24.77580670238095,1.0,0.5,0.2261904761904762,0.5595238095238095,36.17857142857143,1861.2142857142858,0.04011646957142857,0.1664682563690476,70.93306522168601,82.40232551576216,41.1248666497333,20.967451246013606,45.71974995061102,86.9135523382158,5.562896170236785,3.1364518951260125,5.912375469195384,67.92026924053849,49.53083283944346,29.971303587051622,95.86544181977254,37.65482177631022,62.01836141450061,2.0864561284678125,73.02641887505999,12.343050263878308,50.54305590833404,43.56078796602039,9.840498969886829,29.717667146445407,0.0,0.0,3.5799893867277217
19,ADOK,2.0145563268292683,32.91889341463415,0.8780487804878049,5.341476276829268,3.5725126733170733,2.47137216902439,25.934118170731708,30.76765456097561,280.4878048780488,26.66729443902439,1.146341463414634,0.5853658536585366,0.4878048780487805,0.8780487804878049,275.5609756097561,522.8048780487804,0.5556057873170731,0.9630894304878049,78.0674557534476,77.4375970074256,23.882742448774493,28.176159901736362,28.77007983920496,90.6556473675395,14.144525710457259,5.093333705544079,4.807844341466138,96.70854781977556,21.604611691139525,69.3564345932667,97.27380939087712,1.917592540896656,63.775930992127755,12.24358215621685,94.41349450058622,1.737803584389481,9.520160795042152,92.65934900340574,6.050979844788119,3.3847412204790346,0.0,1.0,55.42077190222202
20,ADROPI,3.2978215823529413,31.75619523529412,0.9117647058823529,37.16267205882353,2.5216726679117647,0.6379203999117646,47.48232455882353,10.048780417647059,263.2352941176471,24.848663029411767,1.0,0.7941176470588235,0.38235294117647056,1.0,267.0,909.0588235294117,0.36456904676470586,1.2206862783823529,76.21270274884753,74.78305446474303,24.531586136247228,34.78118490694895,22.72001024415229,89.9226566501622,12.105130612941778,4.966877240908315,9.761285641113195,74.34955608673383,29.616680894655964,51.6825081099539,98.47701895168174,1.540643674235957,91.08912412497868,4.533976438449718,94.29562062489327,3.8377497012122253,22.769677309202663,87.22329690968073,26.416621137100904,10.709185589892437,0.0,0.0,36.45690457784851
21,ADUKU,2.006293162820513,32.712927160256406,0.6794871794871795,27.129697000000004,1.5224393203525641,3.1203239047660256,33.54387551282051,20.579072615384614,277.88461538461536,35.66141791025641,1.8076923076923077,0.6858974358974359,0.5576923076923077,0.8461538461538461,233.62179487179486,534.9807692307693,0.4592771110897436,0.8967094017307693,76.88788770505666,70.81025875190258,23.04651784204296,29.230502283105025,28.0486588871977,89.67524775917471,26.305800777946896,2.5519161170302724,7.246074750549637,91.3961474716726,21.690695078640285,66.73179773380687,97.55675291730086,0.300551327583291,93.88899036022325,10.994388635210552,96.71002198545575,1.1578826314899375,9.33197361745307,93.4714256722476,9.283828851682731,4.119039404701505,1.0,3.0,45.806368674798854
22,ADUKU TOWN COUNCIL,2.0065337263736263,32.71995398901099,0.7692307692307693,26.28884965934066,0.2287440322131868,1.131251067989011,32.94041914285714,20.854280615384617,251.64835164835165,35.51050957142857,1.5274725274725274,0.38461538461538464,0.5494505494505495,0.6593406593406593,56.69230769230769,1058.89010989011,0.09532304713186814,0.25124542053846155,69.5344523655217,83.34260531432275,37.75603370058328,14.23349319507453,32.76219053791316,88.13637070641607,24.1602721970188,2.730136098509397,3.0660272197018794,89.50671419313025,40.5,41.96458846403111,95.4057550226831,21.417666882696047,70.5302138690862,2.137809462086844,61.467465975372654,12.904316267012314,29.39959818535321,52.04548282566429,8.102397926117952,19.26746597537265,0.0,0.0,9.721632844448065
23,ADUMI,3.0416466589147286,30.82924681395349,0.813953488372093,9.294259244961241,1.9234166159689923,1.0991369248139535,9.629072051937984,15.102317007751939,248.8372093023256,24.983215457364345,1.0077519379844961,0.11627906976744186,0.10077519379844961,1.0,26.147286821705425,678.1937984496124,0.07894076425426358,0.10971576179069767,73.4521268644591,74.13199233093945,16.739557404217983,37.036574269651965,18.34807786046209,91.81757384720372,8.652240600526437,7.518168524355766,8.487703506320475,79.01012900919638,19.19888863614208,78.66208689435544,98.56858284860104,2.9315276378643618,6.786686380918338,6.19823871575732,96.6070418873688,1.1305885029083935,11.952214603711043,91.23981412276996,9.511237123452377,3.912247749650668,0.0,0.0,7.747435498904771
24,ADWARI,2.529030184848485,33.25896748484849,0.8181818181818182,35.528633393939394,2.3908170251212124,2.451564956363636,51.19434603030303,20.960654454545455,266.6666666666667,25.700493424242424,1.0,0.6060606060606061,0.7272727272727273,0.9696969696969697,191.3030303030303,301.969696969697,0.6429121093939394,0.72258586,74.88948297851466,75.93978220347297,19.676228784459923,32.953968409692926,45.09387815167271,87.15392916707545,24.2713921318552,5.027038163445502,5.636554498185029,98.54030216815462,18.648307662121063,84.5765721573629,99.45215343863435,0.4469537918179143,50.58573530854508,33.536348474443244,96.4917786716374,1.23611301873835,8.744883743745708,94.41112528205632,37.19972530167762,2.183380751496125,24.0,8.0,64.29121102355634
25,ADYEL DIVISION,2.2622516,32.89378,1.0,0.7363697499999999,1.1230814,0.10934805,1.851525,21.064799,100.0,47.70564,2.0,0.0,0.0,1.0,10293.0,10872.0,0.9467439,102.93,72.13071663791752,85.71632115414772,45.940090951858245,13.341025560608436,59.203020228947786,86.2762270660185,8.824077152265955,3.3815555904030106,4.533034342167164,59.37151011447389,54.35403167633684,8.300313627097381,94.47085463384036,68.7480602164027,17.546833934451936,0.7567727771679473,33.63558726673985,34.52814489571899,47.22366943703936,16.60120746432492,8.61357378077466,44.075072918300144,0.0,0.0,94.67439293598234
26,AGAGO TOWN COUNCIL,2.832934170588235,33.3405415,0.5882352941176471,41.79820629411765,0.6601052980647059,0.7860670151176471,81.60429964705882,1.1843290454411763,283.8235294117647,26.298278088235296,1.0,0.7647058823529411,0.4411764705882353,1.0,176.05882352941177,1220.2941176470588,0.25753222926470587,0.6152941195294117,77.90182390979936,78.48081578511027,29.40646658928868,41.39039960205604,45.48394959376554,88.46362129000165,9.769955231304923,4.000911954899685,6.084131984745482,96.35448516000665,19.572226828055047,58.5679655115238,96.72077599071464,0.6190184049079754,82.33651135798375,59.16556126678826,89.72667882606532,2.0437075111921734,20.803879953573205,93.80678162825402,32.56779970154203,8.125368927209419,0.0,0.0,25.753735825445258
27,AGALI,2.1425677071428573,33.0434055,0.7857142857142857,11.811011448214286,5.830832656839285,1.142870846982143,20.08443992857143,28.414321142857144,261.60714285714283,25.871096357142857,1.0357142857142858,0.3392857142857143,0.4642857142857143,0.9642857142857143,241.51785714285714,519.9821428571429,0.4741336114285714,0.9289999985714286,78.42556324428709,70.36433859028001,17.932507241712262,39.07121419375604,38.04780737045381,90.86537254586418,22.42217170904409,8.267931284196973,6.076243160605084,91.68537978757642,20.98380270357257,70.18880350820727,97.94248068876728,3.0014563887994847,54.49793208883168,9.8752132281944,97.54725217251368,1.2770679111683296,7.310532668168652,94.41156662375282,4.539020759575153,4.350563244287094,0.0,0.0,47.41336115212074
28,AGIKDAK,1.683827510810811,32.96168140540541,0.7567567567567568,32.57163,1.4049422973513515,1.067524641837838,62.640178594594595,23.549225432432433,256.7567567567568,24.458830810810813,1.2702702702702702,0.7837837837837838,0.40540540540540543,0.972972972972973,240.94594594594594,528.081081081081,0.41164086378378373,1.0851351349189189,81.76477732793522,79.27312292970188,27.60599006256901,24.58230585204269,49.72908538829592,91.92515642252484,22.33552631578948,6.632867132867133,14.04789289657711,92.31335112256166,22.340504232609494,68.66322230401178,98.4953901361796,0.4055668016194332,96.56563305115937,8.138986013986013,97.62616856827384,0.5834836216415163,11.523030916451969,95.41648877438352,4.8242270887007725,7.627695988222305,0.0,0.0,41.16408622252409
29,AGORO,3.7518099296875,32.96969559375,0.796875,19.00488395,23.894641828125,0.7395235388820313,102.597566625,38.403427015625,287.5,25.70447128125,1.03125,0.9375,0.84375,0.984375,204.75,945.375,0.34978338975,0.79609374478125,75.67000811907984,71.53293098782137,23.75570230040596,47.72488227334235,27.56273342354533,91.27688227334237,21.4205250338295,5.289050067658998,8.57426792963464,80.95522598105548,19.214251691474967,87.35208660351827,89.82749661705006,1.2377428958051422,55.00142354533153,48.01096617050067,92.77760757780786,0.6933531799729363,14.265304465493912,91.04849255751014,12.11553450608931,3.974376184032476,137.0,17.0,33.87141412936319
30,AGULE,1.2894499323529411,33.71939260294118,0.8970588235294118,31.53604411764706,10.884837930882354,2.281177410547059,56.21542067647059,13.371593294117647,280.1470588235294,35.34987904411765,1.5,0.6764705882352942,0.14705882352941177,0.4117647058823529,135.11764705882354,889.6029411764706,0.16068988335294118,0.4877745073529412,83.19827377013016,86.02863997352746,32.40574674608427,40.47834215751158,36.74557136554158,94.9868630046327,17.6758382969336,5.732213765718067,12.14725898963159,93.2602029560997,23.103259430840502,17.300380542686963,98.09457864548864,5.961570703728215,59.68136995367306,4.890839399955879,92.70550408118244,3.781149349216854,9.738815354070152,93.54210236046768,5.025512905360689,5.327123317891021,0.0,0.0,16.068988251817384
31,AGULU DIVISION,1.9629072288659795,32.55501291752577,0.711340206185567,39.105298896907215,2.326872386773196,2.001174384268041,49.254717051546386,3.918980374948454,272.680412371134,35.080844721649484,1.7216494845360826,0.6907216494845361,0.4536082474226804,0.6494845360824743,194.30927835051546,593.7835051546392,0.39070675779999997,0.7516494848969072,79.09720776147658,76.54046900983681,21.707558595141407,27.37598575236008,28.983602859110448,90.76905123670512,26.140264527860115,8.34285070041433,7.437522262591722,81.50517679466172,22.14224752670594,73.85033750965202,96.62377462724427,0.36313312100115563,85.48864429721449,11.832281365980023,93.71531870376369,1.24311156499863,7.960358183674995,94.46657782648764,8.895063047659756,5.7077066779585035,0.0,0.0,39.20307493757863
32,AGWATA,1.972060212244898,33.00780236734694,0.7551020408163265,2.172871741102041,2.539630648489796,0.9807918331020408,32.99115720408163,19.598513040816325,240.81632653061226,24.597745959183673,1.1224489795918366,0.5510204081632653,0.5510204081632653,0.8367346938775511,302.7755102040816,654.3367346938776,0.4651575881836735,1.383911575510204,77.4107389486541,80.64308733029549,25.58405599661765,25.288199370507826,26.79888194672805,89.69231925588387,14.566425517921736,3.994978155681872,3.010579226758116,91.11899281251468,24.19283600319444,61.03673603607836,98.69912152957204,3.1843049748672896,87.73798562502935,6.590496547188425,91.4338610419505,2.6798045755625486,14.234044252360595,90.46960116503028,3.56294921783248,6.713750176163854,0.0,0.0,44.94782042645081
33,AGWENG,2.5069897877777776,32.93392933333333,0.7777777777777778,3.0960336755622224,2.648913636666667,8.722912832222223,29.458998855555556,17.159401922222223,247.77777777777777,25.38657044444444,1.2,0.35555555555555557,0.5444444444444444,1.0,175.66666666666666,670.3222222222222,0.26620379997777777,0.796896295,78.12352591452752,72.64751346436316,22.37428131775897,37.766534937399456,29.70824998251381,89.89781072952367,18.539378890676367,9.017059522976847,10.902420088130375,91.5753759529971,19.41158634678604,72.53639574735959,97.63075470378399,6.261911589844023,32.973861649297056,9.229215919423655,96.68450374204379,0.9195460586136952,8.953374833881234,93.34582080156676,20.150034972371827,4.721186262852347,0.0,0.0,26.35893297955918
34,AGWINGIRI,1.5981653666666666,32.7940204,0.7666666666666667,45.845957,3.2065605353333333,3.3460305636000003,72.70712056666666,42.552327,266.6666666666667,25.0341206,1.0,0.8333333333333334,0.5666666666666667,1.0,344.23333333333335,549.7666666666667,0.7017636836666666,1.6287777696666665,78.81513336275931,74.86490951510183,23.01368308216155,29.449959013809192,52.47123399962166,90.92551863295289,22.7501544864115,7.980093322403682,8.758736364209597,86.8763288984173,27.10726401412447,65.42283246106312,96.60155116968284,0.3434579733905037,96.22951005738066,23.91446497257078,89.05649158206695,1.03180528406583,11.545690144397502,89.05045715366668,4.831017088088782,6.578271013304748,0.0,0.0,70.17636834055475
35,AII-VU,3.1929903297297297,31.038160594594594,0.7837837837837838,11.55443147972973,1.8043255660405406,1.8536295807162162,23.810749972972975,13.896004635135135,263.5135135135135,25.55898691891892,1.0,0.6351351351351351,0.2702702702702703,0.9594594594594594,351.27027027027026,1195.0135135135135,0.3284940401351351,1.4734504377027027,79.11350982532751,81.97901945216356,24.715514589122662,32.97377183406113,29.5534339023422,91.16477024612942,11.507483128225486,5.288120285827709,5.0261661373560935,77.156433604605,19.65950277888051,28.876389440254066,98.01806768558951,10.21193926161175,46.665105200476376,8.246047538705835,96.59478711790392,0.9153061730845572,15.420102223104406,95.09344481937276,24.583220027788805,3.365603910281858,0.0,0.0,33.199999955760624
36,AJIA,2.9420726219178084,31.01112708219178,0.8493150684931506,5.52492052609589,2.574554447767123,4.608521579739726,14.872393419178081,6.477579021780822,272.6027397260274,25.46663597260274,1.0136986301369864,0.5342465753424658,0.273972602739726,0.9863013698630136,150.41095890410958,521.3835616438356,0.4179528413561644,0.581662098630137,74.26373461313013,83.57551655920281,22.73820706330598,38.281074150058615,43.39810228604924,93.33038174091442,7.730418376318874,13.20804147127784,14.197761576787807,76.77484246776085,22.709766998827668,50.87173578546307,96.08677095545134,3.573948563892145,29.625003663540443,17.406821512309495,95.29126611957795,1.409638774912075,13.55184276084408,94.23644123681126,10.159169841735054,20.59347157092614,0.0,1.0,41.67913141153825
37,AKAA,2.464103306122449,30.800908428571432,0.8367346938775511,23.998858857142856,2.5216443267755104,0.3021842255653061,62.975803734693876,11.7778722122449,244.89795918367346,24.84640657142857,1.0,0.02040816326530612,0.3673469387755102,1.0,209.6530612244898,538.5918367346939,0.3591723255102041,0.8213469387755102,73.91481095093576,71.58714505335503,13.399613006748783,47.78148158624201,8.303712752961172,91.53103497097553,16.732004873513098,9.153144563781517,10.263500593992193,92.60874868835258,17.486455236207465,75.58438085505026,95.4899346621454,1.851025213945207,8.76934190258671,16.41579646252722,92.6646320076936,1.2751333238944735,9.267484244592062,92.36882799782965,7.57189871016692,4.717214459467104,0.0,0.0,39.43588645524277
