,clean_adm4,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_pop_5km_dist_primary,perc_pop_5km_dist_secondary,perc_pop_5km_dist_health,perc_pop_5km_dist_police,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,tot_pop_subcounty
387,Dzaipi,46.743690542809176,74.61731020332027,24.128704999067338,49.22433081514643,13.088796399925387,85.28770751725425,10.882118541316919,4.417517720574519,7.4305796493191565,50.87269865696698,33.492811509046824,79.3680493378101,17.2799501025928,79.27585338556239,21.825806752471554,42.50659858235404,82.93597742958403,3.164188117888454,92.40914241745942,24.214008580488713,95.85481486662937,0.8280264875955978,8.700326431635888,48.23340328296959,15.748894795747061,6.89052881925014,42888.0
388,Eastern Division,72.29941686989932,87.91509939098329,47.536566208428134,18.093397550308595,41.60851805932123,90.80468343392782,9.77559368911536,7.0281121844217065,9.28688842868237,66.53733054484516,55.44947545540008,3.5881861656470972,5.262113574124283,14.4243109391392,9.037261059716336,14.36717917626061,89.04565036718122,53.16156859272177,13.165982260855348,1.8934758913852066,39.73886943608049,27.256574519394526,38.59994413940624,28.238419826423424,8.964099350109677,38.38853835987847,146794.0
389,Eastern Divison,71.53938135938135,89.3023199023199,49.07722425722425,14.895189255189255,65.8626455026455,88.6765811965812,9.769279609279607,2.354090354090354,5.44959706959707,82.84188848188847,50.27264957264957,0.9354985754985755,2.422279202279202,8.940602360602359,1.6415384615384614,8.916043956043955,97.59908831908831,20.10848188848189,9.033300773300773,0.6897354497354496,69.2404314204314,17.837875457875455,37.47691493691494,64.7099715099715,8.526495726495726,27.60096052096052,12285.0
390,Endiinzi,82.28143616068763,79.13378499373246,20.15993553393422,42.12110666746254,29.048152569689012,93.18223601742972,6.941144869575599,8.25724347877992,12.837014266101594,84.615000298454,35.64032710559303,26.194723333134366,37.73037067987823,77.67105593028114,60.12929027636841,70.89381603294933,95.52095744045843,2.844027935295171,11.017101414672,3.2430728824688115,88.43568913030502,1.4488151375872977,13.435623470423208,91.0050319345789,7.691601504208201,10.641467199904495,16753.0
391,Endiinzi Town Council,81.9438202247191,86.01123595505618,28.212359550561793,28.20449438202247,43.46067415730337,92.78764044943819,4.812359550561798,8.317977528089887,9.682022471910111,80.88089887640449,42.78202247191011,15.676404494382021,12.452808988764044,16.12696629213483,15.712359550561796,14.895505617977527,93.18876404494381,0.32808988764044944,0.5157303370786517,2.843820224719101,75.45955056179776,3.6640449438202243,18.38314606741573,74.00337078651685,6.047191011235955,14.291011235955056,7298.0
392,Engaju,86.40935672514621,72.49294030872979,16.964158895737846,36.1499130709657,18.179590116432223,93.80953585164112,10.07738791423002,13.689932037300458,15.626120857699807,94.29843527738265,23.764617248827776,16.335688319898846,45.447068120752334,87.20045835308994,60.12099994731574,71.33773773773774,97.6006216743059,6.255091934039302,2.7582582582582584,1.5006585532901322,94.42087350508405,2.0882830198619673,16.092655813708447,94.24995521837627,7.614804277962174,6.1951161688003795,18981.0
393,Engari,79.26196512836918,82.73190434295769,26.206870351115732,33.30010797408622,12.99710469487323,91.23735903383188,17.601823562345036,4.621226905542669,10.931304486923139,84.18502359433735,34.09635687435016,12.307854115012397,11.017003919059427,89.93379588898665,38.10148364392546,25.266779972806525,95.92522994481325,0.23695513076861552,4.472682556186515,1.3322882508198033,80.14707270255138,3.0410781412461008,14.718263616731983,85.00949772054707,7.281720387107094,10.000787810925377,25006.0
394,Erussi,77.79155102506995,70.78669407800811,17.8384129975444,41.933630289532296,6.760684712466449,91.10068813888412,12.754411512763404,5.471417965850037,6.877214322425903,75.97961852549827,16.001567586088743,80.62683741648107,4.662432185483411,42.91482782251156,12.214231054765575,41.5485580492262,97.12264576551881,0.4642196333733082,8.298686539889212,13.210467706013363,94.95852321397979,0.9756124721603563,8.879826965907144,94.96499343269944,31.691999314716462,3.790663011821141,35022.0
395,Etam,78.70384615384614,79.35517358747447,25.523308373042887,25.544002722940775,58.924009530292714,91.01773995915589,18.438434309053775,11.4200340367597,6.234976174268209,77.33519400953028,23.091688223281146,60.83489448604493,8.211075561606535,91.51948264125255,39.50904016337645,92.67931245745405,98.18511912865895,0.2554935330156569,95.22339006126616,7.694193328795098,92.78158611300205,0.684717494894486,11.768992511912867,93.518066712049,5.547249829816201,9.475445881552076,14690.0
396,Ewanga,77.09582430806259,76.87966305655837,17.04048134777377,41.75868832731649,45.955764139590855,94.81008423586042,14.623682310469315,5.335367027677497,4.615030084235861,87.48619735258725,14.46921780986763,82.69897713598075,28.063261131167266,98.33268351383876,43.59729241877257,39.24611311672684,98.66611311672683,0.575066185318893,19.985451263537907,20.341058965102288,89.07549939831529,0.5846931407942239,7.906173285198557,98.03404332129963,13.042057761732853,1.558158844765343,8310.0
397,Gadumire,84.11885317115552,86.25165262720509,25.756261096211233,47.406478298643904,18.93816718921165,95.91418048577796,14.057647414346693,8.486582555811582,9.32039058663544,70.96965209836438,24.516412949042422,32.57648169833415,11.740985154685907,50.64830582102519,39.35087069844747,42.03518301665848,84.10421183847694,0.4150908472783591,91.34507989272089,5.514448683564386,94.85588335285007,1.245351867940921,5.940766063536433,92.96778226872664,3.89705737921656,4.140531862652514,26473.0
398,Galiraya,80.56424046702273,84.40022357471122,23.168542210077423,32.616358216370635,14.676653003767647,93.10264563408272,17.602347534467768,7.473522957810625,8.03298969072165,95.5983397507556,35.03063387570902,45.85084668571192,14.899300293959342,77.14632964849088,50.88956651347659,51.26343311389889,93.00816875750425,0.2960626009191405,61.2646503539933,23.43754399039457,72.84420982900674,1.9181923570570945,6.291773278681737,83.96474558025918,7.2958431664803545,7.883037303854593,24153.0
399,Gamogo,82.35678317535545,86.83050947867298,33.851569905213275,44.4242298578199,9.403584123222748,93.32298578199052,40.42304502369668,7.068009478672985,5.534063981042654,70.42431872037915,19.720023696682464,17.393068720379144,10.952191943127962,59.66415876777251,11.7260663507109,58.29223933649289,93.61652843601895,0.5217120853080568,1.4003850710900472,10.060633886255923,95.4449644549763,1.4231635071090047,8.922837677725118,91.01664691943128,26.49440165876777,0.9585011848341232,3376.0
400,Gayaza,82.4945029125263,76.08781144451515,17.205550932497918,32.07980322091145,13.499730774878849,92.82800430760193,11.156527485437369,6.477101179695531,9.763170003426502,97.13368251015713,37.612785745753584,21.514244456410005,17.455005139752313,73.71883107347398,35.62275197023838,58.57038523667335,88.72150863967889,0.34876401194380535,66.42299672034852,5.600279015125556,77.78139409662734,2.4207499143374616,7.920495374222918,87.2106662097998,11.20957462430858,11.932130794458857,20429.0
401,Gimara,72.62767594478389,77.32142264464056,25.05247793618466,41.58566794900807,57.92201101304971,93.0944029569284,11.614294335068266,5.299539865731312,7.423979784264917,91.36272158105152,33.23754997359886,60.07385532171683,14.447242965980235,95.58758391793015,22.117817002338384,44.6201327600513,98.87563551331372,30.96074526665158,46.617998038771965,12.7646375499736,92.36289507430037,1.5240627592969753,20.866772271252923,93.01240099570039,8.845085615146715,7.376397374971713,13257.0
402,Gogonyo,81.56111951588503,82.71020193382886,30.333546010655795,47.650828783792676,26.82816549365257,95.08166480299941,17.795859369861212,12.157880023679537,15.400249950667632,87.05702492929028,21.602844833256594,55.69023876866409,16.75589028481221,46.62010129579688,19.663448003683484,47.363240807735316,94.5854370847859,0.5325133197395251,88.7513582845491,13.819917121620733,92.23452936920344,1.2268072091034663,6.994297178188516,93.50220351246466,10.021916726961784,5.7667565612050256,30406.0
403,Goma Division,73.6450370274831,87.49393372671676,54.0717806511248,9.33191887273079,51.64240587280603,92.37162910177452,6.626104106879911,5.564496608948935,8.392405335396985,61.56303593116865,68.68454626554455,0.18860155418695387,4.766015326905921,19.094445340126185,20.24023903954256,14.736940422833435,83.63776588312427,53.68211502703167,8.807107772009587,0.222566880555466,44.2604284224895,52.006295209535786,47.264971678543404,18.262710261288277,13.905203194359355,64.57941400917895,93039.0
404,Gombe Division,69.65743420451729,86.90067067680945,50.858806873784886,12.425108626156396,28.899172744947087,92.7317175328488,7.618709795273946,3.8419342632341236,8.415831365231801,67.26173358211877,60.125930661934525,0.5191332089406177,5.557417241874242,30.160924594527593,14.21863150615222,13.654425292605593,91.31558605931706,30.369574237659677,31.450198984851056,0.4885436918540169,52.480479912316184,30.14422682968201,23.558870809900966,35.02946280614309,13.891223789454456,40.508320828820835,76639.0
405,Gombe Town Council,69.1681862020189,90.01192052980133,45.148550118948116,15.634617115669004,36.17970809490131,91.78522471548898,6.092072269015624,3.517790779913843,3.9197453867421075,67.37810711759789,45.049295955764165,0.4058252427184466,4.674172185430463,12.763756188516686,8.720922008615702,11.858586767826143,92.64840223751045,4.0650678325724945,36.69897768919179,0.9015688291647914,70.84249983925932,12.31141901883881,15.082318523757476,68.60367131743072,8.382202790458432,19.947830000642963,15553.0
406,Gweri,79.49553426030315,87.0400079335254,26.51005469956992,34.1511086057873,36.865775188943175,93.41507996158504,17.218505991899455,3.9873877823708717,5.760125683744624,82.30982922042674,21.823170069731514,75.92947931020085,10.160271827633721,67.52445196041589,37.0523069856779,49.477512631007556,97.02547914317925,1.064261555806088,90.26325525074115,21.506280011691512,97.78476136790681,1.7311265606079587,10.358607875067854,91.87510543237714,8.535072445613595,3.8457931437638315,47898.0
407,Hakibaale,76.12680412371134,81.51681099656358,25.38479725085911,30.743969759450174,35.02331271477663,89.25033676975946,12.898600687285224,7.94133058419244,9.380076975945018,82.9090529209622,36.70041237113402,6.951345704467355,24.013982130584193,77.68533608247424,33.89631340206186,73.29041099656358,93.39314364261169,1.732420618556701,36.89531546391753,2.110944329896907,81.11094432989691,4.596951202749141,16.97834226804124,79.20782130584193,6.370971821305842,10.872203436426117,36375.0
408,Hamurwa,79.66002964609969,82.20861589772095,24.968156383175838,27.959047619047617,18.001085788400964,92.19498980915324,18.025410413192517,7.552651473040578,6.411195108393552,83.95910691124699,27.91191402631091,2.4663998517695016,12.600163053548266,61.220226051510096,33.590661478599216,56.83094311654623,96.57940337224383,6.1849620159347785,6.35076153418566,0.9338780804150455,92.00134148601074,0.7775875486381323,11.31029090235316,92.70210116731518,15.268849360755976,3.8808263850287195,26985.0
409,Hamurwa Town Council,76.76801960784314,75.2049411764706,27.982960784313725,33.015058823529415,13.162176470588236,89.87441176470588,19.17205882352941,5.909803921568628,4.312980392156863,91.28580392156863,31.58566666666667,1.653078431372549,8.565392156862746,41.778254901960786,15.237019607843138,26.811254901960787,96.81962745098039,20.16692156862745,2.213372549019608,0.9959607843137255,84.99807843137255,2.727725490196079,18.801803921568627,88.74523529411765,5.609274509803922,4.588627450980392,5100.0
410,Hapuuyo,82.12269580411846,76.46057596602597,19.272719028555,33.61726792152352,22.70010838070381,92.54550883634515,11.928623565061601,10.336732211187543,11.109911304770963,94.08428037424521,28.74879785892814,20.52473734268209,26.03091061909712,85.39603415098095,72.10981619517374,60.088938532657984,94.8293645351795,2.9873327287607,8.190327575147641,5.4461370020570214,85.76270155493133,2.0628409015505076,6.743978235385194,88.72463780938267,4.078852491650262,8.797582446749685,45211.0
411,Harugale,82.03692857142858,89.37080952380953,30.869904761904763,33.19780158730159,64.46435714285714,93.42613492063492,13.24893650793651,10.572000000000001,12.699785714285715,80.54089682539683,39.21955555555556,5.003428571428572,21.216460317460317,45.15249206349206,36.2825,30.177468253968254,96.84112698412699,30.39474603174603,1.5639603174603174,1.163111111111111,90.34144444444445,1.777126984126984,15.289642857142857,86.38380158730159,3.86081746031746,6.250873015873016,12600.0
412,Hima Town Council,75.7795279786829,86.5627788351732,36.436391320898366,23.34008374571755,58.773734297677954,93.04894556528359,11.578568709554625,6.771275218880852,16.551046821469356,73.11016368481157,55.509942900647125,4.11372668443091,0.5495089455652835,42.01538637228778,5.370506280928816,1.0552188808526837,94.05605633802817,60.191229539398556,0.21945945945945947,1.173650551960411,34.321583555386376,24.42232965359726,44.21540159878188,41.15840883136658,7.519337647506662,35.06840502474305,13135.0
413,Himutu,83.63191388209725,90.07988997555012,31.5023974463461,40.8227655528389,17.19786063569682,96.10542651453409,54.85870008149959,14.594376528117358,5.837347188264058,98.06191931540343,22.932667753327898,40.46351534908992,9.877071447976093,39.06303993480032,14.960364031513175,18.860866612333606,98.23539119804401,0.37943493615865254,97.70092366204835,16.051371909807116,96.19414561260527,3.293697364846509,8.055467264330344,95.47671149144254,3.1453477315946756,3.1330005433306165,14724.0
414,Ibaare,74.94047824585635,85.05443715469613,40.81924205801104,22.70800241712707,9.073411602209944,90.13030904696132,7.826726519337017,2.1390366022099445,3.233209599447514,76.10227900552486,43.086127417127074,2.4681975138121546,2.381491712707182,37.53472893646409,6.829816988950276,17.139459599447516,96.54541609116022,11.370692334254144,9.281275897790055,0.9447082182320441,88.3649861878453,8.22034703038674,26.98862223756906,79.82689917127071,4.979523480662984,15.44059046961326,11584.0
415,Ibuje,79.09720776147658,74.02175006849828,19.499387251849452,27.375985752360076,27.41848456920816,90.76905123670511,26.140264527860115,4.405121179664732,5.539938227015718,94.77886517049842,21.06940742770319,73.85033750965202,12.85188930679752,78.27730590081451,46.05591451416046,66.39937728846489,96.9494731860413,0.266986325254689,91.06726280917628,11.832281365980023,93.71531870376367,1.24311156499863,7.960358183674995,94.46657782648765,8.31400602784766,5.707706677958503,40147.0
416,Ibulanku,79.16677185871453,84.50138969310945,31.813572669368845,37.4956311522872,13.54365373480023,95.24951650260567,13.943546612623047,4.861077012159814,6.78527504342791,76.96735958309208,32.476091488129704,7.347715691951361,2.1825477707006367,34.93747828604516,9.591890561667633,34.84805153445281,96.57521424435437,1.4347770700636941,80.59947886508397,5.2605558772437755,82.50232484076433,6.217788071800811,11.755425593514765,82.59885350318471,6.444386218876664,8.439533873769541,34540.0
417,Iceme,76.98770826649556,74.81035397283713,19.160983851994438,31.398519944390976,39.300361458667524,89.84034220938938,15.534466901935623,8.765466794995188,7.99761095070046,89.2305400491926,21.77101914233772,72.39961501443696,8.348882472462838,68.6251395572666,42.00272911988023,61.789415035825044,96.92741952732328,4.111188108223719,29.415542722703453,10.659873810287671,96.2035397283713,1.4925676398246175,7.742241471500374,92.96222863864828,8.813923644529996,6.83304887177842,46755.0
418,Igombe,75.42601511689226,82.06366672525927,31.659272279838284,36.94963965547548,31.325206538934786,95.04721392160309,12.45079978906662,4.751713833714185,8.853067322903849,70.5269467393215,30.17783441729654,15.827034628229917,2.167041659342591,53.630128317806296,13.76213745825277,21.732343118298473,94.83403058534014,1.6231323606960801,86.7818245737388,4.886904552645456,88.78998066444015,2.1930216206714714,10.665688170152928,89.5842327298295,8.362735102830024,4.182791351731412,17067.0
419,Igorora Town Council,69.52397959183673,87.44438775510204,33.734608843537416,22.35969387755102,9.75204081632653,88.68010204081632,11.645238095238094,3.7694727891156457,11.955867346938774,85.68120748299319,41.8296768707483,0.7986394557823129,7.442261904761905,54.47806122448979,27.182908163265303,8.70765306122449,94.11989795918367,91.4296768707483,0.4626700680272109,1.171938775510204,66.99081632653062,11.657738095238095,35.04192176870748,64.4188775510204,7.4692176870748295,21.049829931972788,5880.0
420,Ihandiro,83.03968780634945,82.04800542945479,25.03828519719478,32.80032425910565,28.76032727546942,96.45672272076013,11.437681924440087,7.42905512404796,11.62169519644069,91.77175929417088,32.064648216574916,3.4590905663222986,0.6982806726491215,5.975371389789609,1.2528994796772492,1.9613075936957998,98.21232938692407,7.066028203001283,0.1742025488273886,2.204486841113038,93.08816831309855,1.301478018249001,15.843812683809666,89.7176909735314,4.208430736746852,8.081396576427117,13261.0
421,Ihunga,74.80599123552881,87.23663418143764,34.462921054352805,26.36164562757538,14.839126169141213,89.85582444895023,7.471018379226895,3.4071685525541238,6.178742887042972,75.13741251880437,35.1345673359932,1.3308718686637453,4.78469487867094,35.834842043299105,16.001085747923344,45.07824579763229,98.3393158479953,2.2127019425730916,3.264654326640068,1.4178298122833408,90.96245012754268,1.730355157302636,24.10494473150631,89.90363006082805,15.20083066256786,5.240597815422853,15289.0
422,Iki-Iki,80.51250201558722,85.75705993012632,36.427358237033054,32.94464391292663,18.920553614619728,94.58722923945176,14.224633163128193,5.728970706799248,7.082993818865896,92.44050524052673,26.797699543133565,9.48453641494222,0.8711314162859447,19.94856221445848,17.942886320881485,18.81286750873421,98.20958882020962,0.6527600107497985,65.85647406611126,3.3806933619994624,92.0236979306638,5.960075248589089,10.249126578876645,88.81968288094599,4.0123407686105885,6.353464122547702,18605.0
423,Ikumba,83.17229857181353,85.76972244677984,20.409172729722446,31.176750202101857,7.444580975478308,92.8985556453786,12.166833737537052,6.345518728105632,5.618410132039881,96.20867151711128,31.06627863109674,0.8179628132578819,7.189523039611965,79.90501751549448,16.756933441120992,91.15522500673673,97.6916680140124,3.89112907572083,0.7201077876583131,0.9085098356238211,93.42192939908381,0.7457881972514147,12.041929399083806,93.14132039881433,7.285895984909727,5.817299919159256,18555.0
424,Ikumbya,80.38546297917031,76.49231285372542,25.330030923624484,40.18937510939962,16.01403815858568,95.1076287998133,8.189938152751036,4.756922807631717,8.340533286656164,76.11788610770758,20.416873796604236,13.43718128245522,9.660155201587024,86.87316062780792,38.6140206546473,46.87494019487718,94.92725071474416,0.6539354688138165,95.71729680844857,7.979931734640294,91.06767897777,1.2790740416593733,7.079001108582764,88.96202228834821,4.4056887799754945,5.692129062372367,34278.0
425,Imanyiro,76.74116446655188,85.7349818251387,35.65943179644155,33.59664243351827,32.47845162936037,90.51510426630955,7.247599005165487,7.956243224284165,16.513309100184937,65.29390345003507,33.95911612779797,7.77464447420445,18.362891397232318,47.440753140743574,32.99038964351763,37.587548625725404,86.93539952809131,1.4235220968050506,45.51425929468784,2.126238760283145,86.84917734838339,3.175926280211721,15.65561507556916,85.93100886423059,5.219475798737325,7.435230533766979,31362.0
426,Industrial Divison,68.84185666542888,85.16322317118455,50.295293972026236,16.772288649585345,49.754293848248544,90.93949003589553,7.4735090976606005,4.377700210422082,11.435160292115361,56.98651070677064,61.784040103973254,1.7436068820398565,0.5256739695506869,1.360757519494987,1.221886372075752,3.019586582497834,89.4314123035029,91.83187770763709,0.29432850600321825,0.9794974625572471,20.500388661963115,46.04133432355489,42.56445104592152,8.304765441267485,9.52407228617403,58.449434335932665,40395.0
427,Inomo,77.95402877211941,76.75942185600432,23.380001350803727,26.82333175739565,27.23247332162637,90.99264149669054,18.850641631770905,7.672575307307849,7.447099148993651,84.59188504660273,20.978886937727946,62.460340402539515,12.75383290557882,73.94915912467918,61.35761515601783,43.95748345265433,97.65879035526137,0.40514993921383224,79.46409901391328,8.581460218830204,95.43308793732271,1.0244326624341484,11.06992773200054,91.43077806294745,6.222251114413075,4.372696879643388,29612.0
428,Iriiri,72.08601555665886,13.961158001749533,9.389651748350946,85.59260231222072,29.504910513748015,88.47783057900088,6.969092370617302,5.1852590018204605,15.734574556115092,70.51962786958886,8.98827812847247,84.26463342553845,50.73127408563255,71.26574461545735,60.62388112632102,76.59032319077004,93.06296191219235,1.2251672695463036,67.01765137007352,67.16885831146416,94.2140033572121,0.5393668581696102,5.136201149017661,94.1385086412748,39.805217864151125,2.471428233680876,42297.0
429,Irongo,77.2553003065511,86.90376565870643,36.11429814933959,30.319816069333534,13.892638988759792,93.77947621390454,13.110729288877113,4.082356280513189,6.627207357226658,69.15978503576429,26.889395602316164,4.3062256367558565,4.865469477349278,38.40796275971691,9.782420618400636,31.486239261249665,96.34230026870529,3.925875184498354,75.47247852249933,4.050997237255421,85.65484237217575,2.9869280551035082,11.024478673882601,84.33759981834008,5.174563826968929,7.236070847367824,26423.0
430,Isango,80.48760481224936,85.17744561915177,27.711350103293228,38.85771053590959,37.655960627050675,94.34343176570664,11.688333940940575,5.94688297484506,8.89690120306234,86.49766678818811,35.16944950783813,14.557941426661806,0.6456069996354357,64.70843358852838,2.655596062705067,2.436602260298943,96.94166970470287,97.82311337951148,0.7738485842751246,3.2071090047393365,91.95992222627294,2.947417669218617,25.466217037307082,83.5531777858792,7.012723295661685,5.432057358123709,8229.0
431,Ishaka Divison,72.13691222093802,89.9578076525336,48.531899750593105,9.901873593284263,62.94221667984671,89.32665003954011,5.834655392663787,2.6517367236449907,5.8824016059371,60.518754182127864,67.17350203783685,0.026230305979682463,1.074378003528195,10.631997080114362,33.19588174463167,7.470959304093923,89.51699008455502,37.68959182432022,10.57698765131699,0.29248737757771154,46.62236145750958,31.82296976701746,52.95834296490054,33.200778636170085,10.644394427884908,54.480083946712085,16439.0
432,Ishongororo,78.22507824193768,81.53081371615184,26.53302490134712,28.00905565383045,13.256062049258402,91.36782555449722,12.485644305347666,10.110770172812627,9.724636004898626,81.51929514219621,32.79201932235678,7.508797115253775,13.819737379235269,73.12051979861205,49.066791400190496,29.792788134440055,96.7576677098925,1.6569193087494896,9.149292420737515,2.8153762416655326,83.75627296230779,1.8255749081507686,22.325710981085862,93.28240576949244,10.43416111035515,6.782004354333923,14698.0
433,Ishongororo Town Council,76.27040614610478,76.86812382064875,29.235551262467425,25.380735016623234,27.822050498697095,90.56147003324648,12.174777608051038,5.493346212597718,5.974081229220954,89.43852996675352,39.96147003324647,3.686692425195435,1.8422050498697096,37.42371282235601,22.155899002605803,10.851141162728007,95.14150867103962,17.304371461946268,21.295628538053734,0.9711025249348548,73.01558990026058,9.534854883637344,28.091953454937553,80.54290142869979,7.477059933507052,18.114893521430496,22258.0
434,Isingiro Town Council,76.75609302990247,79.62831624450716,29.00365117359151,24.543871244328532,21.812307527419527,92.21316137329856,12.9215247758208,4.770690579114715,5.6151548712086035,80.49044692937015,39.88420563752635,5.01734128827123,9.380865278125112,51.57155514272445,23.93812654067379,23.73503983423243,95.63200314386768,20.593637240541604,12.301111071415813,3.0369797434889785,68.58156550319747,9.985166660712371,33.181708406273444,75.67671751634454,7.272344682219284,17.712604051302204,27991.0
435,Itirikwa,63.20185434337526,67.82035682948231,20.89556595495759,49.49014331675929,27.969815735595205,87.61780637613337,13.939853758408892,5.537227259432583,4.841801696402457,73.1191693477625,21.989271716876278,65.2435214975139,18.76854635858438,77.2986545773618,23.619883006727115,25.280584966364433,93.81781807546066,1.1396314711904065,76.95152383737936,18.311389295115532,94.90773325533782,0.39600467973091547,11.31140099444282,74.89814565662475,24.204153261187482,2.8355191576484353,17095.0
436,Itojo,78.53300112233445,84.06320538720539,35.92662177328844,20.14618630751964,25.652511784511784,90.81246240179573,10.370608305274972,1.7924534231200897,2.1830976430976428,72.48653198653199,40.804049382716045,4.014446689113355,10.415349046015713,71.42981369248035,37.994900112233445,51.885072951739616,97.08795959595959,27.07117845117845,2.777836139169472,0.7664691358024691,82.65437485970818,5.563977553310886,31.64970145903479,81.88551739618406,7.5962962962962965,14.876233445566777,22275.0
437,Itula,78.33164681043583,77.02236465088222,27.998401447745437,33.76875282762781,40.399668225003765,89.16293168451213,9.354049163022168,3.6577363896848136,3.8822198763384104,85.44337958075704,32.822726587241746,45.244653898356205,11.668240084451817,56.20472779369627,18.314032574272357,43.86372342029859,98.23136027748454,14.378638214447292,80.04009199215804,5.111883577137687,95.00751771980093,0.9439300256371588,13.627778615593424,94.43435379279143,11.6118232544111,4.975403408234052,13262.0
438,Ivukula,82.94918050271981,86.96077078963273,32.33798485441035,39.53343762221353,59.26047569950582,95.79958758488286,14.739559853521527,8.378561524513813,6.277854019269741,76.8641412166246,24.465278913499485,22.789323425889716,18.98948696981548,52.720450101326136,30.945134568208484,44.52782735449924,97.01905642265439,0.549617804956092,84.83365094037758,4.812351121698012,91.74921250044441,1.5833398513883459,7.895669641269954,91.19863831905286,5.440583780708927,5.030035197497067,28127.0
439,Iwemba,82.08522050059595,81.08663004612116,22.102186868425143,45.99026273514018,18.435850132144893,94.50898067057055,10.184443177696014,7.620510960252889,8.613877804840131,91.93470487640566,22.6215059335648,41.19135098720008,4.492268228222003,85.2439342903042,25.265072291029693,31.72185313779344,77.303710421309,4.100580401098616,67.56833704720941,19.542436648183656,91.30872674508991,2.302290511478468,6.471347877908483,92.98147380421827,3.681821008446909,4.577685650619268,19297.0
440,Iyolwa,80.48990391722099,83.31120473022912,24.652116284799213,38.99788617886179,37.39073170731707,93.39081054446908,15.290628233555063,7.559009608277901,8.61161369795516,94.00821384577482,25.88028085735403,47.5449519586105,13.596274944567629,85.71779255974377,26.75260408967726,30.29018970189702,96.1579551613698,2.930140428677014,74.10829761024883,10.00159645232816,96.62935205715694,4.027425474254742,14.714811529933481,93.75970436067996,2.5610741561961072,3.5403941857600394,20295.0
441,Jaguzi,78.39246425058637,80.97862601195429,21.22303851100855,39.51127336006658,27.241983808731177,93.1042142695014,10.483006733751985,12.571468563214042,19.423832942422635,73.61207535749413,42.44454868729666,41.303911628962695,9.068669138231066,97.27423772414315,26.559627752137395,14.873314670500115,65.49108723613529,0.21557085571612317,63.853597639403795,72.3298933192101,60.90885980177045,3.739993947189226,12.585253839751834,56.133812514186275,6.542346977377619,7.294681092532345,13217.0
442,Jangokoro,74.79018564237391,65.48769758568727,10.707153162974127,49.75237423450576,3.679117637628651,92.88124018083299,16.732004873513098,9.932889800891342,9.011568181089489,93.78776812337684,13.616053736894418,79.75984802334156,7.0315271409791915,63.08677418320562,57.51043316553914,32.33775690147168,94.77991920228285,0.8731636153772163,12.877408701785887,21.508435666420855,93.5982461765366,0.8220526467664881,7.9701208759498545,94.01121549264164,8.783712206226555,4.106486261181827,31189.0
443,Kaabong East,70.67445486147687,11.293279258400926,5.31050247550827,91.38052249025597,3.7374381122932685,83.96580638365111,7.3695249130938585,3.559464868850732,7.791319919941008,58.632792584009266,2.7848309280522487,87.10713157063098,7.04527546613294,78.97615084799325,22.22489202570315,22.09021384177815,98.74548614768777,0.19163594227325398,67.67339091962498,65.5520699462762,96.03373011692827,0.5300747919519646,3.6989044559148847,85.50229642894763,23.83890234909934,1.6572316443695354,9493.0
444,Kaabong Town Council,70.00289817458257,66.70103815208928,27.44586036854399,46.59833895665715,41.440548490353834,83.44411281252704,13.476918418548317,4.066225452028722,4.43213945843066,60.62081494939009,27.845670040660956,18.364521152348818,1.286720304524613,1.9415779911757072,1.2782680162643825,0.9878363180205899,97.60517345791158,29.47489402197422,66.00699887533523,23.88232546067999,60.403650834847305,4.464780690371139,34.53507223808288,48.64090319231767,29.640946448654727,11.76324941603945,11559.0
445,Kaabong West,70.95429977289932,15.217024981074943,8.646971990915972,87.36128690386072,23.787062831188496,85.54912187736564,13.45011355034065,2.364511733535201,3.9184027252081757,80.32276305828917,5.543838001514004,88.26347464042392,20.858205904617716,74.11001514004542,35.271362604087805,61.80507948523845,98.38149129447388,0.23396669190007569,43.792672218016655,85.38122634367903,98.46089326267979,1.9126267978803937,6.31564723694171,88.41024981074943,18.4844360333081,1.9722180166540497,13210.0
446,Kaato,79.98986439898874,82.87361526085957,38.10473454378304,34.4702597104114,36.354723052171906,93.4670880257412,22.00204550678005,3.583199264536888,3.6893357848770396,71.69749482877498,34.14222017926913,1.8328660078142955,0.5665594116295105,3.285313720983682,1.7019995403355552,3.230498735922777,95.91358308434843,0.4229832222477592,0.6740059756377845,8.110066651344518,97.02206389335785,6.354470236727189,11.26072167317858,86.3625143645139,18.26336474373707,3.424339232360377,4351.0
